"Record Length",1250,"Points",-1.20000000e-009,4.07812184e-003
"Sample Interval",2.00000000e-012,s,-1.19800000e-009,4.04999685e-003
"Trigger Point",600,"Samples",-1.19600000e-009,3.97968435e-003
"Trigger Time",2.20215247e-013,s,-1.19400000e-009,3.90937185e-003
"",,,-1.19200000e-009,3.82499686e-003
"Horizontal Offset",-1.20000000e-009,s,-1.19000000e-009,3.72655936e-003
,,,-1.18800000e-009,3.59999686e-003
,,,-1.18600000e-009,3.45937187e-003
,,,-1.18400000e-009,3.30468438e-003
,,,-1.18200000e-009,3.13593438e-003
,,,-1.18000000e-009,2.95312189e-003
,,,-1.17800000e-009,2.77030940e-003
,,,-1.17600000e-009,2.57343441e-003
,,,-1.17400000e-009,2.36249692e-003
,,,-1.17200000e-009,2.16562193e-003
,,,-1.17000000e-009,1.95468444e-003
,,,-1.16800000e-009,1.74374694e-003
,,,-1.16600000e-009,1.53280945e-003
,,,-1.16400000e-009,1.33593446e-003
,,,-1.16200000e-009,1.13905947e-003
,,,-1.16000000e-009,9.42184479e-004
,,,-1.15800000e-009,7.59371987e-004
,,,-1.15600000e-009,5.90621994e-004
,,,-1.15400000e-009,4.21872002e-004
,,,-1.15200000e-009,2.67184508e-004
,,,-1.15000000e-009,1.26559514e-004
,,,-1.14800000e-009,-2.98023223e-009
,,,-1.14600000e-009,-9.84404760e-005
,,,-1.14400000e-009,-1.96877972e-004
,,,-1.14200000e-009,-2.67190469e-004
,,,-1.14000000e-009,-3.37502966e-004
,,,-1.13800000e-009,-3.79690464e-004
,,,-1.13600000e-009,-4.21877962e-004
,,,-1.13400000e-009,-4.35940461e-004
,,,-1.13200000e-009,-4.35940461e-004
,,,-1.13000000e-009,-4.35940461e-004
,,,-1.12800000e-009,-4.21877962e-004
,,,-1.12600000e-009,-3.93752963e-004
,,,-1.12400000e-009,-3.65627964e-004
,,,-1.12200000e-009,-3.23440466e-004
,,,-1.12000000e-009,-2.81252968e-004
,,,-1.11800000e-009,-2.39065470e-004
,,,-1.11600000e-009,-1.82815472e-004
,,,-1.11400000e-009,-1.40627974e-004
,,,-1.11200000e-009,-8.43779766e-005
,,,-1.11000000e-009,-4.21904784e-005
,,,-1.10800000e-009,-2.98023223e-009
,,,-1.10600000e-009,5.62470173e-005
,,,-1.10400000e-009,9.84345155e-005
,,,-1.10200000e-009,1.40622014e-004
,,,-1.10000000e-009,1.68747013e-004
,,,-1.09800000e-009,1.96872011e-004
,,,-1.09600000e-009,2.10934511e-004
,,,-1.09400000e-009,2.24997010e-004
,,,-1.09200000e-009,2.24997010e-004
,,,-1.09000000e-009,2.24997010e-004
,,,-1.08800000e-009,2.24997010e-004
,,,-1.08600000e-009,2.10934511e-004
,,,-1.08400000e-009,1.96872011e-004
,,,-1.08200000e-009,1.82809512e-004
,,,-1.08000000e-009,1.54684513e-004
,,,-1.07800000e-009,1.40622014e-004
,,,-1.07600000e-009,1.12497015e-004
,,,-1.07400000e-009,8.43720161e-005
,,,-1.07200000e-009,5.62470173e-005
,,,-1.07000000e-009,2.81220186e-005
,,,-1.06800000e-009,-2.98023223e-009
,,,-1.06600000e-009,-1.40654796e-005
,,,-1.06400000e-009,-2.81279790e-005
,,,-1.06200000e-009,-4.21904784e-005
,,,-1.06000000e-009,-4.21904784e-005
,,,-1.05800000e-009,-5.62529778e-005
,,,-1.05600000e-009,-7.03154772e-005
,,,-1.05400000e-009,-7.03154772e-005
,,,-1.05200000e-009,-7.03154772e-005
,,,-1.05000000e-009,-7.03154772e-005
,,,-1.04800000e-009,-7.03154772e-005
,,,-1.04600000e-009,-7.03154772e-005
,,,-1.04400000e-009,-5.62529778e-005
,,,-1.04200000e-009,-5.62529778e-005
,,,-1.04000000e-009,-4.21904784e-005
,,,-1.03800000e-009,-4.21904784e-005
,,,-1.03600000e-009,-2.81279790e-005
,,,-1.03400000e-009,-1.40654796e-005
,,,-1.03200000e-009,-1.40654796e-005
,,,-1.03000000e-009,-2.98023223e-009
,,,-1.02800000e-009,-2.98023223e-009
,,,-1.02600000e-009,1.40595192e-005
,,,-1.02400000e-009,1.40595192e-005
,,,-1.02200000e-009,2.81220186e-005
,,,-1.02000000e-009,2.81220186e-005
,,,-1.01800000e-009,2.81220186e-005
,,,-1.01600000e-009,2.81220186e-005
,,,-1.01400000e-009,1.40595192e-005
,,,-1.01200000e-009,1.40595192e-005
,,,-1.01000000e-009,1.40595192e-005
,,,-1.00800000e-009,1.40595192e-005
,,,-1.00600000e-009,-2.98023223e-009
,,,-1.00400000e-009,-2.98023223e-009
,,,-1.00200000e-009,-2.98023223e-009
,,,-1.00000000e-009,-1.40654796e-005
,,,-9.98000000e-010,-1.40654796e-005
,,,-9.96000000e-010,-1.40654796e-005
,,,-9.94000000e-010,-1.40654796e-005
,,,-9.92000000e-010,-2.98023223e-009
,,,-9.90000000e-010,-2.98023223e-009
,,,-9.88000000e-010,-2.98023223e-009
,,,-9.86000000e-010,1.40595192e-005
,,,-9.84000000e-010,2.81220186e-005
,,,-9.82000000e-010,2.81220186e-005
,,,-9.80000000e-010,4.21845180e-005
,,,-9.78000000e-010,5.62470173e-005
,,,-9.76000000e-010,5.62470173e-005
,,,-9.74000000e-010,7.03095167e-005
,,,-9.72000000e-010,7.03095167e-005
,,,-9.70000000e-010,8.43720161e-005
,,,-9.68000000e-010,8.43720161e-005
,,,-9.66000000e-010,8.43720161e-005
,,,-9.64000000e-010,8.43720161e-005
,,,-9.62000000e-010,8.43720161e-005
,,,-9.60000000e-010,8.43720161e-005
,,,-9.58000000e-010,7.03095167e-005
,,,-9.56000000e-010,5.62470173e-005
,,,-9.54000000e-010,5.62470173e-005
,,,-9.52000000e-010,4.21845180e-005
,,,-9.50000000e-010,2.81220186e-005
,,,-9.48000000e-010,-2.98023223e-009
,,,-9.46000000e-010,-1.40654796e-005
,,,-9.44000000e-010,-2.81279790e-005
,,,-9.42000000e-010,-4.21904784e-005
,,,-9.40000000e-010,-7.03154772e-005
,,,-9.38000000e-010,-8.43779766e-005
,,,-9.36000000e-010,-9.84404760e-005
,,,-9.34000000e-010,-1.12502975e-004
,,,-9.32000000e-010,-1.26565475e-004
,,,-9.30000000e-010,-1.40627974e-004
,,,-9.28000000e-010,-1.54690474e-004
,,,-9.26000000e-010,-1.54690474e-004
,,,-9.24000000e-010,-1.54690474e-004
,,,-9.22000000e-010,-1.54690474e-004
,,,-9.20000000e-010,-1.40627974e-004
,,,-9.18000000e-010,-1.26565475e-004
,,,-9.16000000e-010,-1.12502975e-004
,,,-9.14000000e-010,-8.43779766e-005
,,,-9.12000000e-010,-5.62529778e-005
,,,-9.10000000e-010,-2.81279790e-005
,,,-9.08000000e-010,-2.98023223e-009
,,,-9.06000000e-010,5.62470173e-005
,,,-9.04000000e-010,9.84345155e-005
,,,-9.02000000e-010,1.40622014e-004
,,,-9.00000000e-010,1.96872011e-004
,,,-8.98000000e-010,2.39059509e-004
,,,-8.96000000e-010,2.81247008e-004
,,,-8.94000000e-010,3.23434506e-004
,,,-8.92000000e-010,3.65622004e-004
,,,-8.90000000e-010,3.93747003e-004
,,,-8.88000000e-010,4.21872002e-004
,,,-8.86000000e-010,4.35934501e-004
,,,-8.84000000e-010,4.35934501e-004
,,,-8.82000000e-010,4.35934501e-004
,,,-8.80000000e-010,4.21872002e-004
,,,-8.78000000e-010,3.79684503e-004
,,,-8.76000000e-010,3.37497005e-004
,,,-8.74000000e-010,2.81247008e-004
,,,-8.72000000e-010,2.10934511e-004
,,,-8.70000000e-010,1.12497015e-004
,,,-8.68000000e-010,-2.98023223e-009
,,,-8.66000000e-010,-9.84404760e-005
,,,-8.64000000e-010,-2.25002971e-004
,,,-8.62000000e-010,-3.51565465e-004
,,,-8.60000000e-010,-5.06252958e-004
,,,-8.58000000e-010,-6.60940452e-004
,,,-8.56000000e-010,-8.29690445e-004
,,,-8.54000000e-010,-1.01250294e-003
,,,-8.52000000e-010,-1.19531543e-003
,,,-8.50000000e-010,-1.39219042e-003
,,,-8.48000000e-010,-1.58906541e-003
,,,-8.46000000e-010,-1.80000290e-003
,,,-8.44000000e-010,-2.01094039e-003
,,,-8.42000000e-010,-2.20781539e-003
,,,-8.40000000e-010,-2.41875288e-003
,,,-8.38000000e-010,-2.62969037e-003
,,,-8.36000000e-010,-2.84062786e-003
,,,-8.34000000e-010,-3.03750285e-003
,,,-8.32000000e-010,-3.23437784e-003
,,,-8.30000000e-010,-3.41719033e-003
,,,-8.28000000e-010,-3.60000283e-003
,,,-8.26000000e-010,-3.74062782e-003
,,,-8.24000000e-010,-3.86719031e-003
,,,-8.22000000e-010,-3.99375281e-003
,,,-8.20000000e-010,-4.09219030e-003
,,,-8.18000000e-010,-4.17656530e-003
,,,-8.16000000e-010,-4.24687780e-003
,,,-8.14000000e-010,-4.30312779e-003
,,,-8.12000000e-010,-4.34531529e-003
,,,-8.10000000e-010,-4.37344029e-003
,,,-8.08000000e-010,-4.37344029e-003
,,,-8.06000000e-010,-4.35937779e-003
,,,-8.04000000e-010,-4.33125279e-003
,,,-8.02000000e-010,-4.28906530e-003
,,,-8.00000000e-010,-4.23281530e-003
,,,-7.98000000e-010,-4.16250280e-003
,,,-7.96000000e-010,-4.07812780e-003
,,,-7.94000000e-010,-3.96562781e-003
,,,-7.92000000e-010,-3.85312781e-003
,,,-7.90000000e-010,-3.72656532e-003
,,,-7.88000000e-010,-3.60000283e-003
,,,-7.86000000e-010,-3.44531533e-003
,,,-7.84000000e-010,-3.27656534e-003
,,,-7.82000000e-010,-3.10781535e-003
,,,-7.80000000e-010,-2.93906535e-003
,,,-7.78000000e-010,-2.75625286e-003
,,,-7.76000000e-010,-2.57344037e-003
,,,-7.74000000e-010,-2.39062788e-003
,,,-7.72000000e-010,-2.20781539e-003
,,,-7.70000000e-010,-2.02500289e-003
,,,-7.68000000e-010,-1.82812790e-003
,,,-7.66000000e-010,-1.64531541e-003
,,,-7.64000000e-010,-1.46250292e-003
,,,-7.62000000e-010,-1.26562793e-003
,,,-7.60000000e-010,-1.08281543e-003
,,,-7.58000000e-010,-9.00002941e-004
,,,-7.56000000e-010,-7.17190449e-004
,,,-7.54000000e-010,-5.34377957e-004
,,,-7.52000000e-010,-3.51565465e-004
,,,-7.50000000e-010,-1.68752973e-004
,,,-7.48000000e-010,-2.98023223e-009
,,,-7.46000000e-010,1.82809512e-004
,,,-7.44000000e-010,3.51559505e-004
,,,-7.42000000e-010,5.06246998e-004
,,,-7.40000000e-010,6.74996991e-004
,,,-7.38000000e-010,8.43746983e-004
,,,-7.36000000e-010,9.98434477e-004
,,,-7.34000000e-010,1.16718447e-003
,,,-7.32000000e-010,1.33593446e-003
,,,-7.30000000e-010,1.50468445e-003
,,,-7.28000000e-010,1.67343445e-003
,,,-7.26000000e-010,1.84218444e-003
,,,-7.24000000e-010,2.01093443e-003
,,,-7.22000000e-010,2.19374693e-003
,,,-7.20000000e-010,2.37655942e-003
,,,-7.18000000e-010,2.57343441e-003
,,,-7.16000000e-010,2.77030940e-003
,,,-7.14000000e-010,2.96718439e-003
,,,-7.12000000e-010,3.17812188e-003
,,,-7.10000000e-010,3.38905937e-003
,,,-7.08000000e-010,3.59999686e-003
,,,-7.06000000e-010,3.82499686e-003
,,,-7.04000000e-010,4.04999685e-003
,,,-7.02000000e-010,4.28905934e-003
,,,-7.00000000e-010,4.51405933e-003
,,,-6.98000000e-010,4.75312182e-003
,,,-6.96000000e-010,4.97812181e-003
,,,-6.94000000e-010,5.20312180e-003
,,,-6.92000000e-010,5.42812179e-003
,,,-6.90000000e-010,5.65312178e-003
,,,-6.88000000e-010,5.86405927e-003
,,,-6.86000000e-010,6.06093426e-003
,,,-6.84000000e-010,6.25780925e-003
,,,-6.82000000e-010,6.44062174e-003
,,,-6.80000000e-010,6.59530924e-003
,,,-6.78000000e-010,6.74999673e-003
,,,-6.76000000e-010,6.87655922e-003
,,,-6.74000000e-010,6.98905922e-003
,,,-6.72000000e-010,7.08749671e-003
,,,-6.70000000e-010,7.15780921e-003
,,,-6.68000000e-010,7.19999671e-003
,,,-6.66000000e-010,7.24218421e-003
,,,-6.64000000e-010,7.25624671e-003
,,,-6.62000000e-010,7.24218421e-003
,,,-6.60000000e-010,7.19999671e-003
,,,-6.58000000e-010,7.14374671e-003
,,,-6.56000000e-010,7.05937172e-003
,,,-6.54000000e-010,6.96093422e-003
,,,-6.52000000e-010,6.83437173e-003
,,,-6.50000000e-010,6.67968423e-003
,,,-6.48000000e-010,6.51093424e-003
,,,-6.46000000e-010,6.31405925e-003
,,,-6.44000000e-010,6.08905926e-003
,,,-6.42000000e-010,5.84999677e-003
,,,-6.40000000e-010,5.58280928e-003
,,,-6.38000000e-010,5.30155929e-003
,,,-6.36000000e-010,5.00624680e-003
,,,-6.34000000e-010,4.68280932e-003
,,,-6.32000000e-010,4.33124683e-003
,,,-6.30000000e-010,3.97968435e-003
,,,-6.28000000e-010,3.59999686e-003
,,,-6.26000000e-010,3.23437188e-003
,,,-6.24000000e-010,2.85468440e-003
,,,-6.22000000e-010,2.46093441e-003
,,,-6.20000000e-010,2.06718443e-003
