"Record Length",1250,"Points",-1.20000000e-009,-2.98023223e-009
"Sample Interval",2.00000000e-012,s,-1.19800000e-009,-4.21904784e-005
"Trigger Point",600,"Samples",-1.19600000e-009,-8.43779766e-005
"Trigger Time",1.00255308e-012,s,-1.19400000e-009,-9.84404760e-005
"",,,-1.19200000e-009,-9.84404760e-005
"Horizontal Offset",-1.20000000e-009,s,-1.19000000e-009,-9.84404760e-005
,,,-1.18800000e-009,-7.03154772e-005
,,,-1.18600000e-009,-4.21904784e-005
,,,-1.18400000e-009,-2.98023223e-009
,,,-1.18200000e-009,4.21845180e-005
,,,-1.18000000e-009,8.43720161e-005
,,,-1.17800000e-009,1.26559514e-004
,,,-1.17600000e-009,1.54684513e-004
,,,-1.17400000e-009,1.96872011e-004
,,,-1.17200000e-009,2.10934511e-004
,,,-1.17000000e-009,2.10934511e-004
,,,-1.16800000e-009,2.10934511e-004
,,,-1.16600000e-009,1.82809512e-004
,,,-1.16400000e-009,1.40622014e-004
,,,-1.16200000e-009,8.43720161e-005
,,,-1.16000000e-009,-2.98023223e-009
,,,-1.15800000e-009,-9.84404760e-005
,,,-1.15600000e-009,-2.25002971e-004
,,,-1.15400000e-009,-3.65627964e-004
,,,-1.15200000e-009,-5.20315458e-004
,,,-1.15000000e-009,-6.89065451e-004
,,,-1.14800000e-009,-8.71877943e-004
,,,-1.14600000e-009,-1.08281543e-003
,,,-1.14400000e-009,-1.27969043e-003
,,,-1.14200000e-009,-1.49062792e-003
,,,-1.14000000e-009,-1.71562791e-003
,,,-1.13800000e-009,-1.92656540e-003
,,,-1.13600000e-009,-2.15156539e-003
,,,-1.13400000e-009,-2.36250288e-003
,,,-1.13200000e-009,-2.57344037e-003
,,,-1.13000000e-009,-2.78437786e-003
,,,-1.12800000e-009,-2.96719035e-003
,,,-1.12600000e-009,-3.15000284e-003
,,,-1.12400000e-009,-3.31875284e-003
,,,-1.12200000e-009,-3.45937783e-003
,,,-1.12000000e-009,-3.60000283e-003
,,,-1.11800000e-009,-3.69844032e-003
,,,-1.11600000e-009,-3.78281532e-003
,,,-1.11400000e-009,-3.83906531e-003
,,,-1.11200000e-009,-3.89531531e-003
,,,-1.11000000e-009,-3.92344031e-003
,,,-1.10800000e-009,-3.93750281e-003
,,,-1.10600000e-009,-3.93750281e-003
,,,-1.10400000e-009,-3.92344031e-003
,,,-1.10200000e-009,-3.90937781e-003
,,,-1.10000000e-009,-3.88125281e-003
,,,-1.09800000e-009,-3.85312781e-003
,,,-1.09600000e-009,-3.81094032e-003
,,,-1.09400000e-009,-3.76875282e-003
,,,-1.09200000e-009,-3.72656532e-003
,,,-1.09000000e-009,-3.69844032e-003
