time	Vo
2.00130000000004893E-8	-1.11824693503226191E-10
2.00230000000004837E-8	-1.04981016671328375E-10
2.00330000000004915E-8	-9.72924837492735151E-11
2.00430000000004904E-8	-8.88326127374065955E-11
2.00530000000004938E-8	-7.96809401999101752E-11
2.00630000000004927E-8	-6.99222514522434224E-11
2.00730000000004916E-8	-5.96457736249764636E-11
2.00830000000004949E-8	-4.89443399124132128E-11
2.00930000000004938E-8	-3.79135334055711937E-11
2.01030000000004971E-8	-2.66508188991703099E-11
2.01130000000004960E-8	-1.52546709583149820E-11
2.01230000000005038E-8	-3.82370634110349972E-12
2.01330000000005072E-8	7.54417139380758695E-12
2.01430000000005016E-8	1.87526076047931545E-11
2.01530000000005094E-8	2.97076055261912897E-11
2.01630000000005083E-8	4.03183018516502578E-11
2.01730000000005116E-8	5.04977028441660458E-11
2.01830000000005105E-8	6.01633754355134620E-11
2.01930000000005094E-8	6.92380883669476077E-11
2.02030000000005128E-8	7.76503990296063051E-11
2.02130000000005161E-8	8.53351822782436109E-11
2.02230000000005150E-8	9.22340981093849699E-11
2.02330000000005228E-8	9.82959957098803017E-11
2.02430000000005172E-8	1.03477251989600205E-10
2.02530000000005206E-8	1.07742043306919411E-10
2.02630000000005195E-8	1.11062549670298338E-10
2.02730000000005184E-8	1.13419091246366754E-10
2.02830000000005217E-8	1.14800197519485203E-10
2.02930000000005206E-8	1.15202609928332644E-10
2.03030000000005284E-8	1.14631219252780125E-10
2.03130000000005317E-8	1.13098939441268742E-10
2.03230000000005306E-8	1.10626519956443348E-10
2.03330000000005295E-8	1.07242299074656944E-10
2.03430000000005284E-8	1.02981900901976520E-10
2.03530000000005318E-8	9.78878791646366508E-11
2.03630000000005351E-8	9.20093110963785143E-11
2.03730000000005340E-8	8.54013449820945958E-11
2.03830000000005374E-8	7.81247051313816065E-11
2.03930000000005363E-8	7.02451582512493466E-11
2.04030000000005352E-8	6.18329453667779205E-11
2.04130000000005429E-8	5.29621836018647230E-11
2.04230000000005374E-8	4.37102422775680743E-11
2.04330000000005407E-8	3.41570979116192497E-11
2.04430000000005485E-8	2.43846728097822574E-11
2.04530000000005474E-8	1.44761620295800175E-11
2.04630000000005507E-8	4.51535357118336123E-12
2.04730000000005452E-8	-5.41405329076318331E-12
2.04830000000005574E-8	-1.52291265788010577E-11
2.04930000000005519E-8	-2.48483721113995593E-11
2.05030000000005552E-8	-3.41923909571467544E-11
2.05130000000005541E-8	-4.31845189069992852E-11
2.05230000000005530E-8	-5.17514430931312308E-11
2.05330000000005564E-8	-5.98237909811896618E-11
2.05430000000005597E-8	-6.73366870934436079E-11
2.05530000000005675E-8	-7.42302729845007470E-11
2.05630000000005619E-8	-8.04501861919166927E-11
2.05730000000005653E-8	-8.59479941250427437E-11
2.05830000000005597E-8	-9.06815791398913973E-11
2.05930000000005675E-8	-9.46154713764880206E-11
2.06030000000005664E-8	-9.77211263065478875E-11
2.06130000000005742E-8	-9.99771443502668866E-11
2.06230000000005687E-8	-1.01369430368161573E-10
2.06330000000005720E-8	-1.01891291314133281E-10
2.06430000000005753E-8	-1.01543470846721462E-10
2.06530000000005742E-8	-1.00334120234626711E-10
2.06630000000005776E-8	-9.82787054568812124E-11
2.06730000000005720E-8	-9.53998509820437235E-11
2.06830000000005843E-8	-9.17271213065153823E-11
2.06930000000005831E-8	-8.72967419303194703E-11
2.07030000000005820E-8	-8.21512620408617522E-11
2.07130000000005854E-8	-7.63391617541783774E-11
2.07230000000005798E-8	-6.99144073231413721E-11
2.07330000000005876E-8	-6.29359582574308973E-11
2.07430000000005865E-8	-5.54672308042214368E-11
2.07530000000005810E-8	-4.75755227036151584E-11
2.07630000000005932E-8	-3.93314045503782284E-11
2.07730000000005921E-8	-3.08080834554697036E-11
2.07830000000005910E-8	-2.20807450008989381E-11
2.07930000000005988E-8	-1.32258797155689556E-11
2.08030000000005932E-8	-4.32060046585265489E-12
2.08130000000006010E-8	4.55804274838029677E-12
2.08230000000005955E-8	1.33337440749352298E-11
2.08330000000006033E-8	2.19316126957736124E-11
2.08430000000006022E-8	3.02788269659776432E-11
2.08530000000006055E-8	3.83052656450697615E-11
2.08630000000006044E-8	4.59441103246309801E-11
2.08730000000006122E-8	5.31324134869362563E-11
2.08830000000006111E-8	5.98116270204034706E-11
2.08930000000006100E-8	6.59280864623065810E-11
2.09030000000006089E-8	7.14334467313690169E-11
2.09130000000006122E-8	7.62850656469676913E-11
2.09230000000006111E-8	8.04463321020716293E-11
2.09330000000006189E-8	8.38869363571476612E-11
2.09430000000006133E-8	8.65830805437244244E-11
2.09530000000006167E-8	8.85176280993603726E-11
2.09630000000006156E-8	8.96801914905950781E-11
2.09730000000006234E-8	9.00671582082156164E-11
2.09830000000006267E-8	8.96816556325515002E-11
2.09930000000006212E-8	8.85334559598024384E-11
2.10030000000006289E-8	8.66388229484094019E-11
2.10130000000006278E-8	8.40203027815212877E-11
2.10230000000006312E-8	8.07064618413576440E-11
2.10330000000006301E-8	7.67315746474516036E-11
2.10430000000006290E-8	7.21352656181501128E-11
2.10530000000006279E-8	6.69621086699407453E-11
2.10630000000006312E-8	6.12611889708022250E-11
2.10730000000006346E-8	5.50856314119803514E-11
2.10830000000006335E-8	4.84921005580292608E-11
2.10930000000006412E-8	4.15402769781545445E-11
2.11030000000006446E-8	3.42923149529717275E-11
2.11130000000006390E-8	2.68122865897775142E-11
2.11230000000006424E-8	1.91656173674199737E-11
2.11330000000006413E-8	1.14185180718212176E-11
2.11430000000006491E-8	3.63741797960998081E-12
2.11530000000006435E-8	-4.11159599473492232E-12
2.11630000000006468E-8	-1.17633296485036576E-11
2.11730000000006502E-8	-1.92540170029537494E-11
2.11830000000006535E-8	-2.65218368766626167E-11
2.11930000000006524E-8	-3.35074066760075873E-11
2.12030000000006513E-8	-4.01542498374349321E-11
2.12130000000006547E-8	-4.64092336519187398E-11
2.12230000000006580E-8	-5.22229745099805687E-11
2.12330000000006569E-8	-5.75502079212127171E-11
2.12430000000006514E-8	-6.23501209819637214E-11
2.12530000000006591E-8	-6.65866452867979675E-11
2.12630000000006625E-8	-7.02287086026591290E-11
2.12730000000006658E-8	-7.32504439485298509E-11
2.12830000000006603E-8	-7.56313550463721285E-11
2.12930000000006681E-8	-7.73564374292038437E-11
2.13030000000006670E-8	-7.84162548070448917E-11
2.13130000000006659E-8	-7.88069705994392944E-11
2.13230000000006736E-8	-7.85303348437064130E-11
2.13330000000006725E-8	-7.75936269812484891E-11
2.13430000000006714E-8	-7.60095553109443411E-11
2.13530000000006748E-8	-7.37961141796371578E-11
2.13630000000006737E-8	-7.09764002547963635E-11
2.13730000000006726E-8	-6.75783894923113237E-11
2.13830000000006804E-8	-6.36346766712325973E-11
2.13930000000006793E-8	-5.91821796156551017E-11
2.14030000000006781E-8	-5.42618104613658048E-11
2.14130000000006859E-8	-4.89181165515555794E-11
2.14230000000006893E-8	-4.31988937617685398E-11
2.14330000000006882E-8	-3.71547752583931912E-11
2.14430000000006826E-8	-3.08387988855185524E-11
2.14530000000006904E-8	-2.43059565492702623E-11
2.14630000000006804E-8	-1.76127291238385442E-11
2.14730000000006926E-8	-1.08166105367749332E-11
2.14830000000006915E-8	-3.97562480110951633E-12
2.14930000000006904E-8	2.85216015257091815E-12
2.15030000000006938E-8	9.60911793070652465E-12
2.15130000000006971E-8	1.62385444714719940E-11
2.15230000000007049E-8	2.26851302295141810E-11
2.15330000000006994E-8	2.88954198293507103E-11
2.15430000000007027E-8	3.48182553294050479E-11
2.15530000000007060E-8	4.04051993379723662E-11
2.15630000000007005E-8	4.56109343574714021E-11
2.15730000000007038E-8	5.03936349028808372E-11
2.15830000000007072E-8	5.47153091432942951E-11
2.15930000000007105E-8	5.85421070518217945E-11
2.16030000000007094E-8	6.18445923183536639E-11
2.16130000000007083E-8	6.45979755809712675E-11
2.16230000000007117E-8	6.67823068632254113E-11
2.16330000000007150E-8	6.83826254633697594E-11
2.16430000000007183E-8	6.93890659238520335E-11
2.16530000000007217E-8	6.97969191100500197E-11
2.16630000000007206E-8	6.96066478416872947E-11
2.16730000000007195E-8	6.88238569446099291E-11
2.16830000000007228E-8	6.74592180210466630E-11
2.16930000000007173E-8	6.55283496690049638E-11
2.17030000000007250E-8	6.30516543111651284E-11
2.17130000000007195E-8	6.00541132150135493E-11
2.17230000000007273E-8	5.65650416930022271E-11
2.17330000000007262E-8	5.26178068583378611E-11
2.17430000000007295E-8	4.82495106737303914E-11
2.17530000000007373E-8	4.35006413633909084E-11
2.17630000000007318E-8	3.84146965595459822E-11
2.17730000000007307E-8	3.30377818205606832E-11
2.17830000000007340E-8	2.74181883852305175E-11
2.17930000000007329E-8	2.16059542135748650E-11
2.18030000000007407E-8	1.56524125054962382E-11
2.18130000000007396E-8	9.60973198304640874E-12
2.18230000000007429E-8	3.53045326921937130E-12
2.18330000000007463E-8	-2.53297430340783603E-12
2.18430000000007496E-8	-8.52865116613005014E-12
2.18530000000007485E-8	-1.44056770709779025E-11
2.18630000000007474E-8	-2.01145876642326726E-11
2.18730000000007463E-8	-2.56077741828493810E-11
2.18830000000007496E-8	-3.08398825922697206E-11
2.18930000000007441E-8	-3.57681887326793380E-11
2.19030000000007519E-8	-4.03529463216629658E-11
2.19130000000007508E-8	-4.45577049696678706E-11
2.19230000000007585E-8	-4.83495956957546458E-11
2.19330000000007530E-8	-5.16995817801661772E-11
2.19430000000007519E-8	-5.45826731532640075E-11
2.19530000000007552E-8	-5.69781028937105916E-11
2.19630000000007630E-8	-5.88694647884679867E-11
2.19730000000007664E-8	-6.02448112887918441E-11
2.19830000000007653E-8	-6.10967115752590040E-11
2.19930000000007642E-8	-6.14222698162282121E-11
2.20030000000007675E-8	-6.12231040635675861E-11
2.20130000000007664E-8	-6.05052865735874690E-11
2.20230000000007653E-8	-5.92792466675132346E-11
2.20330000000007686E-8	-5.75596375524803339E-11
2.20430000000007720E-8	-5.53651688090023431E-11
2.20530000000007709E-8	-5.27184065123364665E-11
2.20630000000007742E-8	-4.96455431912536227E-11
2.20730000000007820E-8	-4.61761400364697749E-11
2.20830000000007809E-8	-4.23428439511520160E-11
2.20930000000007798E-8	-3.81810821874530815E-11
2.21030000000007787E-8	-3.37287374368307535E-11
2.21130000000007865E-8	-2.90258063389565679E-11
2.21230000000007854E-8	-2.41140444450659164E-11
2.21330000000007843E-8	-1.90366007172342133E-11
2.21430000000007832E-8	-1.38376446657164687E-11
2.21530000000007909E-8	-8.56198922269362583E-12
2.21630000000007898E-8	-3.25471242355488632E-12
2.21730000000007887E-8	2.03921908215781755E-12
2.21830000000007921E-8	7.27532173672670535E-12
2.21930000000007954E-8	1.24099591299790468E-11
2.22030000000007943E-8	1.74006956397417367E-11
2.22130000000007932E-8	2.22066370094316223E-11
2.22230000000007966E-8	2.67887553474217555E-11
2.22330000000008043E-8	3.11101961790048076E-11
2.22430000000008032E-8	3.51365653406499590E-11
2.22530000000007977E-8	3.88361936764643545E-11
2.22630000000008055E-8	4.21803776767597594E-11
2.22730000000007955E-8	4.51435943868885303E-11
2.22830000000008077E-8	4.77036891103034399E-11
2.22930000000008066E-8	4.98420346330659658E-11
2.23030000000008100E-8	5.15436609076336172E-11
2.23130000000008089E-8	5.27973543510051257E-11
2.23230000000008122E-8	5.35957261351220993E-11
2.23330000000008111E-8	5.39352490746220603E-11
2.23430000000008100E-8	5.38162629472925591E-11
2.23530000000008178E-8	5.32429483145192961E-11
2.23630000000008167E-8	5.22232691416538142E-11
2.23730000000008156E-8	5.07688847509942853E-11
2.23830000000008189E-8	4.88950318723158173E-11
2.23930000000008222E-8	4.66203777863237168E-11
2.24030000000008256E-8	4.39668457831230963E-11
2.24130000000008200E-8	4.09594143785254161E-11
2.24230000000008278E-8	3.76258919435500871E-11
2.24330000000008178E-8	3.39966686050242739E-11
2.24430000000008256E-8	3.01044474661979100E-11
2.24530000000008334E-8	2.59839573742391217E-11
2.24630000000008279E-8	2.16716496247992785E-11
2.24730000000008312E-8	1.72053811407485413E-11
2.24830000000008345E-8	1.26240867904344345E-11
2.24930000000008423E-8	7.96744361798247702E-12
2.25030000000008368E-8	3.27552984211613474E-12
2.25130000000008401E-8	-1.41151846067409514E-12
2.25230000000008346E-8	-6.05385003867718741E-12
2.25330000000008379E-8	-1.06122375548939596E-11
2.25430000000008413E-8	-1.50484101440189821E-11
2.25530000000008490E-8	-1.93253765412272793E-11
2.25630000000008479E-8	-2.34077359602645174E-11
2.25730000000008424E-8	-2.72619739990648569E-11
2.25830000000008502E-8	-3.08567409796387881E-11
2.25930000000008491E-8	-3.41631102841500223E-11
2.26030000000008524E-8	-3.71548144290778604E-11
2.26130000000008557E-8	-3.98084568222137403E-11
2.26230000000008546E-8	-4.21036973710252127E-11
2.26330000000008580E-8	-4.40234103536033139E-11
2.26430000000008569E-8	-4.55538132229981940E-11
2.26530000000008513E-8	-4.66845652899697505E-11
2.26630000000008547E-8	-4.74088355151499563E-11
2.26730000000008580E-8	-4.77233389358892079E-11
2.26830000000008614E-8	-4.76283415518966446E-11
2.26930000000008647E-8	-4.71276337935267264E-11
2.27030000000008636E-8	-4.62284729939378103E-11
2.27130000000008714E-8	-4.49414955783818471E-11
2.27230000000008658E-8	-4.32805999676907760E-11
2.27330000000008692E-8	-4.12628014656757891E-11
2.27430000000008725E-8	-3.89080606585322775E-11
2.27530000000008714E-8	-3.62390870952479816E-11
2.27630000000008703E-8	-3.32811202385294713E-11
2.27730000000008737E-8	-3.00616898734222149E-11
2.27830000000008770E-8	-2.66103583337342542E-11
2.27930000000008803E-8	-2.29584470533965845E-11
2.28030000000008792E-8	-1.91387500701495972E-11
2.28130000000008826E-8	-1.51852372015859949E-11
2.28230000000008859E-8	-1.11327496778081669E-11
2.28330000000008848E-8	-7.01669105028413842E-12
2.28430000000008837E-8	-2.87271620290225815E-12
2.28530000000008870E-8	1.26357873082308991E-12
2.28630000000008815E-8	5.35696278999349662E-12
2.28730000000008937E-8	9.37287026912892074E-12
2.28830000000008882E-8	1.32776918822504419E-11
2.28930000000008960E-8	1.70390545508703051E-11
2.29030000000008904E-8	2.06260875011465039E-11
2.29130000000008938E-8	2.40096725171417802E-11
2.29230000000009015E-8	2.71626763757954803E-11
2.29330000000009004E-8	3.00601636824728580E-11
2.29430000000009038E-8	3.26795885311991707E-11
2.29530000000008982E-8	3.50009636281251346E-11
2.29630000000009016E-8	3.70070057375786376E-11
2.29730000000009049E-8	3.86832565348599333E-11
2.29830000000009038E-8	4.00181781770034828E-11
2.29930000000009027E-8	4.10032231303482764E-11
2.30030000000009061E-8	4.16328780198211312E-11
2.30130000000009094E-8	4.19046814871465756E-11
2.30230000000009083E-8	4.18192162616914676E-11
2.30330000000009116E-8	4.13800758563876148E-11
2.30430000000009194E-8	4.05938065006602589E-11
2.30530000000009139E-8	3.94698251114949628E-11
2.30630000000009172E-8	3.80203142819116380E-11
2.30730000000009206E-8	3.62600954325856195E-11
2.30830000000009150E-8	3.42064814265137196E-11
2.30930000000009183E-8	3.18791100875427258E-11
2.31030000000009172E-8	2.92997601903278060E-11
2.31130000000009250E-8	2.64921516014087821E-11
2.31230000000009284E-8	2.34817313485173607E-11
2.31330000000009228E-8	2.02954474780093719E-11
2.31430000000009262E-8	1.69615126286715401E-11
2.31530000000009295E-8	1.35091593043764657E-11
2.31630000000009328E-8	9.96838886822135706E-12
2.31730000000009317E-8	6.36971630678588330E-12
2.31830000000009262E-8	2.74391282488447130E-12
2.31930000000009340E-8	-8.78251671403140932E-13
2.32030000000009373E-8	-4.46626416237272306E-12
2.32130000000009407E-8	-7.99012016223179700E-12
2.32230000000009351E-8	-1.14205694588648621E-11
2.32330000000009385E-8	-1.47293540337019380E-11
2.32430000000009418E-8	-1.78894363175535509E-11
2.32530000000009407E-8	-2.08752160187501756E-11
2.32630000000009440E-8	-2.36627338526110842E-11
2.32730000000009474E-8	-2.62298606058107797E-11
2.32830000000009463E-8	-2.85564700851093445E-11
2.32930000000009496E-8	-3.06245946262438995E-11
2.33030000000009485E-8	-3.24185619746529685E-11
2.33130000000009474E-8	-3.39251124946096017E-11
2.33230000000009552E-8	-3.51334958167371081E-11
2.33330000000009541E-8	-3.60355461950761446E-11
2.33430000000009530E-8	-3.66257360131432952E-11
2.33530000000009608E-8	-3.69012070527604275E-11
2.33630000000009597E-8	-3.68617793184661213E-11
2.33730000000009630E-8	-3.65099373925335247E-11
2.33830000000009575E-8	-3.58507944794763578E-11
2.33930000000009652E-8	-3.48920344830308604E-11
2.34030000000009686E-8	-3.36438326417112199E-11
2.34130000000009630E-8	-3.21187554298186662E-11
2.34230000000009664E-8	-3.03316406076619938E-11
2.34330000000009653E-8	-2.82994584759596179E-11
2.34430000000009731E-8	-2.60411555531013672E-11
2.34530000000009720E-8	-2.35774820482916381E-11
2.34630000000009709E-8	-2.09308046467840025E-11
2.34730000000009698E-8	-1.81249062539579042E-11
2.34830000000009775E-8	-1.51847744617391145E-11
2.34930000000009720E-8	-1.21363806027052767E-11
2.35030000000009753E-8	-9.00645134283379711E-12
2.35130000000009787E-8	-5.82223483198568559E-12
2.35230000000009865E-8	-2.61126348080773285E-12
2.35330000000009809E-8	5.98884537186493482E-13
2.35430000000009798E-8	3.78082294966451116E-12
2.35530000000009876E-8	6.90759211719118760E-12
2.35630000000009865E-8	9.95288876427706981E-12
2.35730000000009898E-8	1.28912886912055757E-11
2.35830000000009843E-8	1.56984605171628355E-11
2.35930000000009921E-8	1.83513685930839276E-11
2.36030000000009954E-8	2.08284633287922905E-11
2.36130000000009899E-8	2.31098573025062226E-11
2.36230000000009888E-8	2.51774856601236374E-11
2.36330000000009921E-8	2.70152494651252528E-11
2.36430000000010043E-8	2.86091408256812585E-11
2.36530000000009988E-8	2.99473488017508149E-11
2.36630000000009932E-8	3.10203452797394075E-11
2.36730000000010010E-8	3.18209501938696571E-11
2.36830000000010088E-8	3.23443756699360607E-11
2.36930000000010033E-8	3.25882488662985192E-11
2.37030000000010066E-8	3.25526134865708405E-11
2.37130000000010055E-8	3.22399101363823837E-11
2.37230000000010088E-8	3.16549358906101430E-11
2.37330000000010077E-8	3.08047836253600993E-11
2.37430000000010066E-8	2.96987618488706673E-11
2.37530000000010189E-8	2.83482959359557807E-11
2.37630000000010178E-8	2.67668118302305835E-11
2.37730000000010167E-8	2.49696034257226085E-11
2.37830000000010200E-8	2.29736849731190107E-11
2.37930000000010144E-8	2.07976299745010129E-11
2.38030000000010222E-8	1.84613981328878318E-11
2.38130000000010211E-8	1.59861520085993325E-11
2.38230000000010245E-8	1.33940651031506786E-11
2.38330000000010234E-8	1.07081231430473744E-11
2.38430000000010267E-8	7.95192037033761956E-12
2.38530000000010256E-8	5.14945266415045477E-12
2.38630000000010289E-8	2.32490931798371570E-12
2.38730000000010278E-8	-4.97534718466630110E-13
2.38830000000010312E-8	-3.29392435621369994E-12
2.38930000000010256E-8	-6.04072591327456809E-12
2.39030000000010334E-8	-8.71502302249591843E-12
2.39130000000010323E-8	-1.12947053074928139E-11
2.39230000000010357E-8	-1.37586483196740272E-11
2.39330000000010434E-8	-1.60868833266099465E-11
2.39430000000010423E-8	-1.82607556489753242E-11
2.39530000000010412E-8	-2.02630703588093519E-11
2.39630000000010401E-8	-2.20782242747876767E-11
2.39730000000010524E-8	-2.36923233193628935E-11
2.39830000000010468E-8	-2.50932844365489061E-11
2.39930000000010457E-8	-2.62709214063939722E-11
2.40030000000010491E-8	-2.72170140316840170E-11
2.40130000000010568E-8	-2.79253603131983752E-11
2.40230000000010513E-8	-2.83918113709484299E-11
2.40330000000010546E-8	-2.86142890092915492E-11
2.40430000000010491E-8	-2.85927859627103720E-11
2.40530000000010524E-8	-2.83293489953593935E-11
2.40630000000010602E-8	-2.78280451600826639E-11
2.40730000000010591E-8	-2.70949116506016807E-11
2.40830000000010624E-8	-2.61378898033731399E-11
2.40930000000010658E-8	-2.49667439227803056E-11
2.41030000000010647E-8	-2.35929657144460059E-11
2.41130000000010636E-8	-2.20296652159302742E-11
2.41230000000010625E-8	-2.02914492111481826E-11
2.41330000000010747E-8	-1.83942882039300892E-11
2.41430000000010692E-8	-1.63553731067585217E-11
2.41530000000010681E-8	-1.41929628723219348E-11
2.41630000000010714E-8	-1.19262243578096161E-11
2.41730000000010703E-8	-9.57506576475843652E-12
2.41830000000010781E-8	-7.15996504049279991E-12
2.41930000000010725E-8	-4.70179466033020876E-12
2.42030000000010759E-8	-2.22164423240519593E-12
2.42130000000010792E-8	2.59357621072131295E-13
2.42230000000010781E-8	2.72022065118456524E-12
2.42330000000010815E-8	5.14026819303478710E-12
2.42430000000010848E-8	7.49930877507041416E-12
2.42530000000010837E-8	9.77780273368055042E-12
2.42630000000010870E-8	1.19570224819338589E-11
2.42730000000010815E-8	1.40192051339764423E-11
2.42830000000010848E-8	1.59476962495214813E-11
2.42930000000010926E-8	1.77270835359771439E-11
2.43030000000010959E-8	1.93433194287926646E-11
2.43130000000010904E-8	2.07838315628783254E-11
2.43230000000010937E-8	2.20376202486914785E-11
2.43330000000010971E-8	2.30953421750796117E-11
2.43430000000011004E-8	2.39493796764822475E-11
2.43530000000010949E-8	2.45938950237980025E-11
2.43630000000011027E-8	2.50248693252204468E-11
2.43730000000010927E-8	2.52401257546355495E-11
2.43830000000011049E-8	2.52393369597421469E-11
2.43930000000011082E-8	2.50240166387885310E-11
2.44030000000011027E-8	2.45974954122928668E-11
2.44130000000011105E-8	2.39648812527646760E-11
2.44230000000011094E-8	2.31330048699941671E-11
2.44330000000011083E-8	2.21103505809769407E-11
2.44430000000011116E-8	2.09069733208408692E-11
2.44530000000011150E-8	1.95344025727779291E-11
2.44630000000011227E-8	1.80055341097573374E-11
2.44730000000011128E-8	1.63345105477393071E-11
2.44830000000011161E-8	1.45365918079499168E-11
2.44930000000011239E-8	1.26280166732269272E-11
2.45030000000011183E-8	1.06258566995952952E-11
2.45130000000011172E-8	8.54786380840281268E-12
2.45230000000011206E-8	6.41231293603013430E-12
2.45330000000011239E-8	4.23784115699130925E-12
2.45430000000011272E-8	2.04328472172012843E-12
2.45530000000011217E-8	-1.52484537913583318E-13
2.45630000000011250E-8	-2.33072198449368173E-12
2.45730000000011284E-8	-4.47297069756851773E-12
2.45830000000011317E-8	-6.56121833777010277E-12
2.45930000000011351E-8	-8.57804899055947878E-12
2.46030000000011251E-8	-1.05067886832488888E-11
2.46130000000011417E-8	-1.23316433364591527E-11
2.46230000000011318E-8	-1.40378279898236946E-11
2.46330000000011395E-8	-1.56116862307818760E-11
2.46430000000011384E-8	-1.70407988538059341E-11
2.46530000000011418E-8	-1.83140808842486158E-11
2.46630000000011407E-8	-1.94218662149050747E-11
2.46730000000011440E-8	-2.03559792229957992E-11
2.46830000000011429E-8	-2.11097928592516793E-11
2.46930000000011463E-8	-2.16782728279140091E-11
2.47030000000011452E-8	-2.20580076055194318E-11
2.47130000000011529E-8	-2.22472241759474487E-11
2.47230000000011518E-8	-2.22457894881289953E-11
2.47330000000011552E-8	-2.20551977698941704E-11
2.47430000000011585E-8	-2.16785439553570525E-11
2.47530000000011485E-8	-2.11204836027387843E-11
2.47630000000011519E-8	-2.03871797936212795E-11
2.47730000000011596E-8	-1.94862376124179715E-11
2.47830000000011585E-8	-1.84266269054465770E-11
2.47930000000011663E-8	-1.72185941116195118E-11
2.48030000000011563E-8	-1.58735640408253209E-11
2.48130000000011686E-8	-1.44040325509964018E-11
2.48230000000011630E-8	-1.28234511400971529E-11
2.48330000000011664E-8	-1.11461045244321899E-11
2.48430000000011653E-8	-9.38698231955016560E-12
2.48530000000011642E-8	-7.56164597451654608E-12
2.48630000000011764E-8	-5.68609213451297535E-12
2.48730000000011708E-8	-3.77661362068957818E-12
2.48830000000011697E-8	-1.84965922000656757E-12
2.48930000000011731E-8	7.83065283003043788E-14
2.49030000000011720E-8	1.99094237862905143E-12
2.49130000000011798E-8	3.87216711123756152E-12
2.49230000000011787E-8	5.70629283864748515E-12
2.49330000000011776E-8	7.47815381629463083E-12
2.49430000000011853E-8	9.17322973734304981E-12
2.49530000000011754E-8	1.07777625485599438E-11
2.49630000000011831E-8	1.22788658877266665E-11
2.49730000000011865E-8	1.36646263127555545E-11
2.49830000000011854E-8	1.49241955678688587E-11
2.49930000000011887E-8	1.60478732120172296E-11
2.50030000000011920E-8	1.70271790185191474E-11
2.50130000000011865E-8	1.78549146422510008E-11
2.50230000000011943E-8	1.85252141409593785E-11
2.50330000000011932E-8	1.90335830296085096E-11
2.50430000000011965E-8	1.93769256404555135E-11
2.50530000000011999E-8	1.95535606561201969E-11
2.50630000000012032E-8	1.95632247776099777E-11
2.50730000000011977E-8	1.94070645835344391E-11
2.50830000000012010E-8	1.90876167300537025E-11
2.50930000000012043E-8	1.86087767327048681E-11
2.51030000000012077E-8	1.79757566604578045E-11
2.51130000000012066E-8	1.71950321586783206E-11
2.51230000000012055E-8	1.62742793005503539E-11
2.51330000000012044E-8	1.52223018453396852E-11
2.51430000000012122E-8	1.40489495561901800E-11
2.51530000000012155E-8	1.27650282993509601E-11
2.51630000000012100E-8	1.13822027102168044E-11
2.51730000000012133E-8	9.91289226886008379E-12
2.51830000000012211E-8	8.37016167842264558E-12
2.51930000000012200E-8	6.76760648341383408E-12
2.52030000000012189E-8	5.11923490130791414E-12
2.52130000000012178E-8	3.43934686953841107E-12
2.52230000000012167E-8	1.74241133067048470E-12
2.52330000000012200E-8	4.29427908822315718E-14
2.52430000000012278E-8	-1.64462180918145418E-12
2.52530000000012311E-8	-3.30604487665613123E-12
2.52630000000012300E-8	-4.92740758054532257E-12
2.52730000000012289E-8	-6.49522589845787035E-12
2.52830000000012278E-8	-7.99656232732435512E-12
2.52930000000012312E-8	-9.41913232800533606E-12
2.53030000000012345E-8	-1.07514046201573610E-11
2.53130000000012334E-8	-1.19826944978568095E-11
2.53230000000012279E-8	-1.31032493979802922E-11
2.53330000000012401E-8	-1.41043260217659472E-11
2.53430000000012434E-8	-1.49782583847958062E-11
2.53530000000012423E-8	-1.57185162511338938E-11
2.53630000000012412E-8	-1.63197534926559795E-11
2.53730000000012446E-8	-1.67778460039085586E-11
2.53830000000012435E-8	-1.70899188954100945E-11
2.53930000000012424E-8	-1.72543627833706825E-11
2.54030000000012546E-8	-1.72708390905211062E-11
2.54130000000012490E-8	-1.71402743701960847E-11
2.54230000000012524E-8	-1.68648437630260783E-11
2.54330000000012468E-8	-1.64479437916193039E-11
2.54430000000012502E-8	-1.58941547925476057E-11
2.54530000000012580E-8	-1.52091933758141851E-11
2.54630000000012569E-8	-1.43998553888082914E-11
2.54730000000012557E-8	-1.34739499437609989E-11
2.54830000000012546E-8	-1.24402251442808232E-11
2.54930000000012580E-8	-1.13082862170082010E-11
2.55030000000012613E-8	-1.00885068180219917E-11
2.55130000000012647E-8	-8.79193433956607429E-12
2.55230000000012591E-8	-7.43019009038874678E-12
2.55330000000012625E-8	-6.01536526234206637E-12
2.55430000000012658E-8	-4.55991362666688360E-12
2.55530000000012647E-8	-3.07654192511655999E-12
2.55630000000012680E-8	-1.57809893355134978E-12
2.55730000000012669E-8	-7.74641790485337545E-14
2.55830000000012792E-8	1.41256271397725586E-12
2.55930000000012692E-8	2.87937108768569239E-12
2.56030000000012770E-8	4.31064578717902513E-12
2.56130000000012714E-8	5.69447026351638996E-12
2.56230000000012792E-8	7.01942537714134307E-12
2.56330000000012781E-8	8.27468308248019468E-12
2.56430000000012770E-8	9.45009422839453350E-12
2.56530000000012803E-8	1.05362697692656759E-11
2.56630000000012837E-8	1.15246547469956551E-11
2.56730000000012915E-8	1.24075944745710265E-11
2.56830000000012948E-8	1.31783924264455177E-11
2.56930000000012893E-8	1.38313594190393130E-11
2.57030000000012926E-8	1.43618537452658956E-11
2.57130000000012915E-8	1.47663120093210587E-11
