time	Vo_sch_ideal
1.75670877408998161E-9	-9.99244238058215473E-7
1.76670877408998184E-9	1.05295701021362298E-6
1.77670877408998229E-9	-1.03247972566298518E-6
1.78670877408998141E-9	9.95714128663721176E-7
1.79670877408998164E-9	-1.03333168777812534E-6
1.80670877408998187E-9	1.04485573437274759E-6
1.81670877408998144E-9	-9.97768469708987027E-7
1.82670877408998145E-9	1.01152017695807528E-6
1.83670877408998146E-9	-1.05895689497589518E-6
1.84670877408998191E-9	1.02354841522813444E-6
1.85670877408998214E-9	-9.86841816904938263E-7
1.86670877408998148E-9	1.03775598008607783E-6
1.87670877408998149E-9	-1.05939869066244219E-6
1.88670877408998217E-9	1.00420852330374943E-6
1.89670877408998217E-9	-1.00301893433269163E-6
1.90670877408998218E-9	1.05201651665837947E-6
1.91670877408998264E-9	-1.03413981637624008E-6
1.92670877408998287E-9	9.99065187284540812E-7
1.93670877408998243E-9	-1.03131260205238307E-6
1.94670877408998289E-9	1.04463080559993249E-6
1.95670877408998267E-9	-1.00461818588627905E-6
1.96670877408998357E-9	1.01346668697495712E-6
1.97670877408998336E-9	-1.05343432378941348E-6
1.98670877408998359E-9	1.02468745519510174E-6
1.99670877408998360E-9	-9.93953394378885946E-7
2.00670877408998427E-9	1.03708231915533311E-6
2.01670877408998406E-9	-1.05473354575479705E-6
2.02670877408998340E-9	1.00647196004285600E-6
2.03670877408998408E-9	-1.00625061018457496E-6
2.04670877408998431E-9	1.05022568307080055E-6
2.05670877408998543E-9	-1.03428047271469303E-6
2.06670877408998477E-9	1.00154509294630634E-6
2.07670877408998500E-9	-1.02967238673905381E-6
2.08670877408998479E-9	1.04388902419313423E-6
2.09670877408998546E-9	-1.00936879793537204E-6
2.10670877408998569E-9	1.01436314632960745E-6
2.11670877408998548E-9	-1.04854602601872715E-6
2.12670877408998571E-9	1.02558331799484659E-6
2.13670877408998594E-9	-9.99484238397764280E-7
2.14670877408998662E-9	1.03558848945534887E-6
2.15670877408998685E-9	-1.05019538100811261E-6
2.16670877408998663E-9	1.00850185147818694E-6
2.17670877408998642E-9	-1.00895985010000366E-6
2.18670877408998621E-9	1.04787215594873850E-6
2.19670877408998688E-9	-1.03353023438525016E-6
2.20670877408998756E-9	1.00356080122144631E-6
2.21670877408998779E-9	-1.02837989509613914E-6
2.22670877408998757E-9	1.04273988849428179E-6
2.23670877408998781E-9	-1.01258652413926753E-6
2.24670877408998848E-9	1.01471076097121937E-6
2.25670877408998827E-9	-1.04436579553832609E-6
2.26670877408998761E-9	1.02624691881465480E-6
2.27670877408998873E-9	-1.00372978741919283E-6
2.28670877408998852E-9	1.03368675885584027E-6
2.29670877408998919E-9	-1.04604364398978067E-6
2.30670877408998898E-9	1.01036923088333697E-6
2.31670877408998965E-9	-1.01118308167114401E-6
2.32670877408998944E-9	1.04521042256895269E-6
2.33670877408998923E-9	-1.03233578328108311E-6
2.34670877408998990E-9	1.00534409546696946E-6
2.35670877408998969E-9	-1.02737039597677704E-6
2.36670877408999036E-9	1.04129551334729098E-6
2.37670877408999015E-9	-1.01472774322959580E-6
2.38670877408999083E-9	1.01483499976217528E-6
2.39670877408999106E-9	-1.04086997614200460E-6
2.40670877408999040E-9	1.02668696860692688E-6
2.41670877408999019E-9	-1.00696076324350914E-6
2.42670877408999131E-9	1.03167162062692275E-6
2.43670877408999109E-9	-1.04239830314401072E-6
2.44670877408999221E-9	1.01208785351924235E-6
2.45670877408999155E-9	-1.01296815262424267E-6
2.46670877408999178E-9	1.04244495160207329E-6
2.47670877408999157E-9	-1.03099139800129103E-6
2.48670877408999225E-9	1.00700619844824391E-6
2.49670877408999203E-9	-1.02656865773159001E-6
2.50670877408999271E-9	1.03965973203781314E-6
2.51670877408999294E-9	-1.01614037056622797E-6
2.52670877408999228E-9	1.01492442189451015E-6
2.53670877408999296E-9	-1.03797948444280053E-6
2.54670877408999363E-9	1.02691532909233563E-6
2.55670877408999342E-9	-1.00941030134705589E-6
2.56670877408999365E-9	1.02973437890551622E-6
2.57670877408999388E-9	-1.03928315607364352E-6
2.58670877408999367E-9	1.01364463708610875E-6
2.59670877408999434E-9	-1.01437021740854116E-6
2.60670877408999413E-9	1.03972709235845584E-6
2.61670877408999392E-9	-1.02967352919542177E-6
2.62670877408999459E-9	1.00858365578272435E-6
2.63670877408999527E-9	-1.02590493952805240E-6
2.64670877408999461E-9	1.03792281757381666E-6
2.65670877408999528E-9	-1.01707700796032641E-6
2.66670877408999552E-9	1.01507018509926850E-6
2.67670877408999530E-9	-1.03559193083467305E-6
2.68670877408999598E-9	1.02694982054745765E-6
2.69670877408999576E-9	-1.01127013026525558E-6
2.70670877408999599E-9	1.02798395859662506E-6
