time	Vo_sch_ideal
7.80508999211782672E-10	8.85406662677504031E-9
7.90508999211782992E-10	1.54557038342745057E-7
8.00508999211782779E-10	-1.13397874550631461E-7
8.10508999211782566E-10	-2.60285695055534649E-8
8.20508999211782886E-10	-1.99916010866772753E-8
8.30508999211782672E-10	1.22288870608185896E-7
8.40508999211782637E-10	-6.27683848349068541E-8
8.50508999211782424E-10	-7.36324508005731104E-10
8.60508999211782566E-10	-6.97344342163047415E-8
8.70508999211782530E-10	6.07670646297219008E-8
8.80508999211782317E-10	-2.48811226580039468E-9
8.90508999211782459E-10	8.57505915172511735E-8
9.00508999211782601E-10	-1.11988139832924949E-7
9.10508999211782211E-10	-1.22041205907802097E-8
9.20508999211781997E-10	8.27016608785379681E-10
9.30508999211782140E-10	1.32700765498593576E-7
9.40508999211782282E-10	-9.23918548022890640E-8
9.50508999211782069E-10	-3.24422202408261651E-8
9.60508999211782211E-10	-2.09243447344003286E-8
9.70508999211781997E-10	1.15263935642224036E-7
9.80508999211782317E-10	-4.65687144419199228E-8
9.90508999211782282E-10	-1.00631209152748080E-8
1.00050899921178194E-9	-5.88441740424953341E-8
1.01050899921178217E-9	5.75777228696386789E-8
1.02050899921178195E-9	-4.18771289239353361E-9
1.03050899921178196E-9	6.09853938557844533E-8
1.04050899921178197E-9	-8.66156925553364054E-8
1.05050899921178154E-9	-6.16772332535657597E-9
1.06050899921178199E-9	-2.11221446664488699E-9
1.07050899921178200E-9	1.09780128276318600E-7
1.08050899921178201E-9	-7.18672776052426965E-8
1.09050899921178179E-9	-3.43270266575816674E-8
1.10050899921178180E-9	-2.09236396296986271E-8
1.11050899921178159E-9	1.02704930030230712E-7
1.12050899921178182E-9	-3.26849711897750916E-8
1.13050899921178161E-9	-1.76490424867553197E-8
1.14050899921178139E-9	-4.99690983445634807E-8
1.15050899921178140E-9	5.40196743361388787E-8
1.16050899921178119E-9	-1.84605465504399602E-9
1.17050899921178142E-9	4.12746575959798889E-8
1.18050899921178143E-9	-6.83756496941592751E-8
1.19050899921178122E-9	-2.08270168165696790E-9
1.20050899921178145E-9	-2.36920990717866786E-9
1.21050899921178101E-9	8.85441803926698690E-8
1.22050899921178124E-9	-5.49021132293644420E-8
1.23050899921178103E-9	-3.27523808951064677E-8
1.24050899921178104E-9	-2.02400653526618690E-8
1.25050899921178149E-9	8.89919745738443169E-8
1.26050899921178128E-9	-2.16094432256988922E-8
1.27050899921178129E-9	-2.18957055403683620E-8
1.28050899921178107E-9	-4.34872514155393919E-8
1.29050899921178108E-9	4.99708359463691654E-8
1.30050899921178065E-9	1.57595463095635968E-9
1.31050899921178132E-9	2.66127472880377969E-8
1.32050899921178044E-9	-5.56583238508001621E-8
1.33050899921178090E-9	1.22342581176098664E-9
1.34050899921178068E-9	-1.46252713406495616E-9
1.35050899921178114E-9	7.03812900698113353E-8
1.36050899921178114E-9	-4.23134427132064150E-8
1.37050899921178093E-9	-2.90123597214372886E-8
1.38050899921178072E-9	-1.92118047453625662E-8
1.39050899921178117E-9	7.59573635563098204E-8
1.40050899921178051E-9	-1.35560749095721933E-8
1.41050899921178052E-9	-2.29566082277429206E-8
1.42050899921178031E-9	-3.89417131796899252E-8
1.43050899921178054E-9	4.57192101851303079E-8
1.44050899921178077E-9	4.58718476934996033E-9
1.45050899921178056E-9	1.65375982344807770E-8
1.46050899921178035E-9	-4.70835370440586498E-8
1.47050899921178058E-9	4.09152678178305873E-9
1.48050899921178036E-9	-2.60950971098056250E-10
1.49050899921178015E-9	5.57381859041571470E-8
1.50050899921178016E-9	-3.37115182773738686E-8
1.51050899921177972E-9	-2.41331640029404371E-8
1.52050899921177995E-9	-1.80288004056285800E-8
1.53050899921178019E-9	6.44016197683429503E-8
1.54050899921178042E-9	-8.31363554201156063E-9
1.55050899921178043E-9	-2.16051356436485431E-8
1.56050899921177999E-9	-3.56987231312609010E-8
1.57050899921178044E-9	4.15193235728621168E-8
1.58050899921178001E-9	6.58358059511461313E-9
1.59050899921177979E-9	1.02326755585216689E-8
1.60050899921178025E-9	-4.14223745617421812E-8
1.61050899921177959E-9	6.53988935552653938E-9
1.62050899921178004E-9	7.75920198109334613E-10
1.63050899921177983E-9	4.44666799241449251E-8
1.64050899921178006E-9	-2.82639250144485832E-8
1.65050899921177985E-9	-1.88843351447053598E-8
1.66050899921177963E-9	-1.67958186157163158E-8
1.67050899921177987E-9	5.46039344619548217E-8
1.68050899921177943E-9	-5.41507408794628642E-9
1.69050899921177922E-9	-1.87146404597706661E-8
1.70050899921177945E-9	-3.32192525939279992E-8
1.71050899921177946E-9	3.75496445041310878E-8
1.72050899921177969E-9	7.44598509303947509E-9
1.73050899921177970E-9	6.77894633274102265E-9
1.74050899921177948E-9	-3.76603968578049919E-8
1.75050899921177927E-9	8.52282438664942532E-9
1.76050899921177950E-9	1.43884564681086813E-9
1.77050899921177951E-9	3.61139583712252232E-8
1.78050899921177885E-9	-2.50755290640300776E-8
1.79050899921177908E-9	-1.37995067566812590E-8
1.80050899921177932E-9	-1.55813789965984206E-8
1.81050899921177932E-9	4.65592117044662146E-8
1.82050899921177955E-9	-4.29822925192462435E-9
1.83050899921177912E-9	-1.50418637507188424E-8
1.84050899921177957E-9	-3.11317157923778964E-8
1.85050899921177914E-9	3.39246638345098805E-8
1.86050899921177937E-9	7.29612501027728122E-9
1.87050899921177960E-9	5.32057067027471131E-9
1.88050899921177961E-9	-3.50335942346043483E-8
1.89050899921177962E-9	1.00282532294141014E-8
1.90050899921177963E-9	1.66541765718740686E-9
1.91050899921177963E-9	3.01188033130157429E-8
1.92050899921177987E-9	-2.33617510908163828E-8
1.93050899921178076E-9	-9.20383899815873008E-9
1.94050899921178055E-9	-1.44395640880451670E-8
1.95050899921178056E-9	4.01120758294928592E-8
1.96050899921178035E-9	-4.41540018629716347E-9
1.97050899921178080E-9	-1.11549371866656788E-8
1.98050899921178125E-9	-2.92213723590331753E-8
1.99050899921178148E-9	3.07094378035155868E-8
2.00050899921178127E-9	6.35552703829531751E-9
2.01050899921178194E-9	5.14558399844732417E-9
2.02050899921178173E-9	-3.30181572161503745E-8
2.03050899921178152E-9	1.10953733078208261E-8
2.04050899921178175E-9	1.47488556979753849E-9
2.05050899921178242E-9	2.59277151071320766E-8
2.06050899921178265E-9	-2.25117727695187941E-8
2.07050899921178289E-9	-5.25354122018086311E-9
2.08050899921178267E-9	-1.34155326190499924E-8
2.09050899921178335E-9	3.50385865950982245E-8
2.10050899921178358E-9	-5.29477824196424685E-9
2.11050899921178292E-9	-7.43133554508911143E-9
2.12050899921178360E-9	-2.73913197259553343E-8
2.13050899921178383E-9	2.79301256805633979E-8
2.14050899921178361E-9	4.86721522582601107E-9
2.15050899921178429E-9	5.70934382976201960E-9
2.16050899921178408E-9	-3.12905238647727080E-8
2.17050899921178475E-9	1.18004560601844810E-8
2.18050899921178409E-9	9.28450999700057977E-10
2.19050899921178477E-9	2.30543850760895763E-8
2.20050899921178500E-9	-2.20932303029321142E-8
2.21050899921178479E-9	-1.98153347311038486E-9
2.22050899921178591E-9	-1.25440906539915709E-8
2.23050899921178569E-9	3.10963588410103853E-8
2.24050899921178548E-9	-6.56590676716012389E-9
2.25050899921178615E-9	-4.08705865553227454E-9
2.26050899921178594E-9	-2.56201124430552829E-8
2.27050899921178662E-9	2.55822365845618016E-8
2.28050899921178640E-9	3.05479092293215082E-9
2.29050899921178663E-9	6.62519160528946927E-9
2.30050899921178642E-9	-2.96766243018556874E-8
2.31050899921178710E-9	1.22352143180289197E-8
2.32050899921178688E-9	1.05443548379160079E-10
2.33050899921178667E-9	2.11027701505269993E-8
2.34050899921178734E-9	-2.18283356205501011E-8
2.35050899921178713E-9	6.58510390886402242E-10
2.36050899921178781E-9	-1.18469660907107532E-8
2.37050899921178715E-9	2.80539933153648580E-8
2.38050899921178827E-9	-7.96157304222927564E-9
2.39050899921178850E-9	-1.21614522115917678E-9
2.40050899921178829E-9	-2.39263286780859064E-8
2.41050899921178852E-9	2.36382846825971482E-8
2.42050899921178875E-9	1.10359844258377393E-9
2.43050899921178942E-9	7.63949935699611338E-9
2.44050899921178921E-9	-2.81031422285647725E-8
2.45050899921178900E-9	1.24885426656349319E-8
2.46050899921178967E-9	-9.11028141239315126E-10
2.47050899921178946E-9	1.97687645825321257E-8
2.48050899921178925E-9	-2.15593176406487563E-8
2.49050899921178992E-9	2.75515326479411948E-9
2.50050899921179015E-9	-1.13314681058240585E-8
2.51050899921179083E-9	2.57066938492101205E-8
2.52050899921179061E-9	-9.30624235967939128E-9
2.53050899921179084E-9	1.17047435533733002E-9
2.54050899921179063E-9	-2.23431040039051609E-8
2.55050899921179131E-9	2.20552904845624198E-8
2.56050899921179065E-9	-8.45151430064083797E-10
2.57050899921179177E-9	8.60182839144073519E-9
2.58050899921179155E-9	-2.65572483485130562E-8
2.59050899921179134E-9	1.26350477449689502E-8
2.60050899921179202E-9	-2.04277229086047907E-9
2.61050899921179269E-9	1.88306798757505112E-8
2.62050899921179248E-9	-2.12134197565878235E-8
2.63050899921179226E-9	4.41161772654360362E-9
2.64050899921179294E-9	-1.09912760265785425E-8
2.65050899921179317E-9	2.38828240776988876E-8
2.66050899921179340E-9	-1.04983825484807669E-8
2.67050899921179230E-9	3.11201427231367944E-9
2.68050899921179298E-9	-2.09021974265485699E-8
2.69050899921179321E-9	2.07817963187987820E-8
2.70050899921179299E-9	-2.69284614455342020E-9
2.71050899921179367E-9	9.43623625206489436E-9
2.72050899921179390E-9	-2.50567715182943962E-8
2.73050899921179413E-9	1.27301330764003207E-8
2.74050899921179436E-9	-3.22164071529585483E-9
2.75050899921179504E-9	1.81350127004404449E-8
2.76050899921179438E-9	-2.07726334338556962E-8
2.77050899921179461E-9	5.72766137728258684E-9
2.78050899921179484E-9	-1.08090251510294788E-8
2.79050899921179507E-9	2.24447709286444397E-8
2.80050899921179486E-9	-1.14915279774365708E-8
2.81050899921179598E-9	4.67260604873651353E-9
2.82050899921179532E-9	-1.96257393790844836E-8
2.83050899921179600E-9	1.97638858840500387E-8
2.84050899921179534E-9	-4.37800053588164140E-9
2.85050899921179557E-9	1.01166789346662700E-8
2.86050899921179669E-9	-2.36302006503669126E-8
2.87050899921179692E-9	1.28099439904330525E-8
2.88050899921179671E-9	-4.39218929202354058E-9
2.89050899921179649E-9	1.75813230827541478E-8
2.90050899921179717E-9	-2.02501221432905432E-8
2.91050899921179651E-9	6.78949279103152481E-9
2.92050899921179719E-9	-1.07599101277697096E-8
2.93050899921179786E-9	2.12864721383026323E-8
2.94050899921179809E-9	-1.22779589830843228E-8
2.95050899921179832E-9	5.92373266706861745E-9
2.96050899921179766E-9	-1.85234601339437210E-8
2.97050899921179834E-9	1.89498438198149532E-8
2.98050899921179946E-9	-5.86908036394475552E-9
2.99050899921179836E-9	1.06475585069244505E-8
3.00050899921179859E-9	-2.23047368306992499E-8
3.01050899921179838E-9	1.28942201799568945E-8
3.02050899921179905E-9	-5.51251706206751901E-9
3.03050899921179839E-9	1.71082797485995441E-8
3.04050899921179907E-9	-1.96733982645226346E-8
3.05050899921179930E-9	7.66571798108979241E-9
3.06050899921179953E-9	-1.08154890841615647E-8
3.07050899921179976E-9	2.03292154573262840E-8
3.08050899921179999E-9	-1.28692008173837902E-8
3.09050899921180022E-9	6.93325694720738284E-9
3.10050899921179957E-9	-1.75933697436452596E-8
3.11050899921180068E-9	1.82933318097830200E-8
3.12050899921180047E-9	-7.15704327171000898E-9
3.13050899921180070E-9	1.10493773793061112E-8
3.14050899921180093E-9	-2.11003054894021203E-8
3.15050899921180072E-9	1.29904106422964727E-8
3.16050899921180184E-9	-6.55375768869885533E-9
3.17050899921180207E-9	1.66818223545531241E-8
3.18050899921180141E-9	-1.90733540530598633E-8
3.19050899921180164E-9	8.40728885737141063E-9
3.20050899921180187E-9	-1.09470554722329161E-8
3.21050899921180299E-9	1.95167722195082827E-8
3.22050899921180234E-9	-1.32953010571390773E-8
3.23050899921180301E-9	7.75958141093221521E-9
3.24050899921180324E-9	-1.68242556897364870E-8
3.25050899921180303E-9	1.77551684748928884E-8
3.26050899921180282E-9	-8.24845939463465605E-9
3.27050899921180305E-9	1.13488917855210114E-8
3.28050899921180372E-9	-2.00275888761358711E-8
3.29050899921180395E-9	1.30978971658786492E-8
3.30050899921180418E-9	-7.49864078853860772E-9
3.31050899921180442E-9	1.62827270876152141E-8
3.32050899921180420E-9	-1.84778845614133225E-8
3.33050899921180399E-9	9.04973004209432652E-9
3.34050899921180422E-9	-1.11282055265001900E-8
3.35050899921180489E-9	1.88105410695335462E-8
3.36050899921180601E-9	-1.35867889529579289E-8
3.37050899921180536E-9	8.44945363523876836E-9
3.38050899921180559E-9	-1.61988189696123097E-8
3.39050899921180537E-9	1.73039408391767457E-8
3.40050899921180472E-9	-9.15967419276250006E-9
3.41050899921180584E-9	1.15729179797598514E-8
3.42050899921180562E-9	-1.90884925390258586E-8
3.43050899921180630E-9	1.32116507311654141E-8
3.44050899921180653E-9	-8.33950757939122589E-9
3.45050899921180720E-9	1.59145088522806399E-8
3.46050899921180743E-9	-1.79088274618949095E-8
3.47050899921180722E-9	9.61635267652010484E-9
3.48050899921180656E-9	-1.13364760022933142E-8
3.49050899921180591E-9	1.81851069869422233E-8
3.50050899921180703E-9	-1.37747529375051680E-8
3.51050899921180637E-9	9.03810994758570629E-9
3.52050899921180793E-9	-1.56966879521280434E-8
3.53050899921180772E-9	1.69157383498602654E-8
3.54050899921180839E-9	-9.91219038559951926E-9
3.55050899921180774E-9	1.17357435576394176E-8
3.56050899921180841E-9	-1.82778592613158786E-8
3.57050899921180820E-9	1.33250197129797154E-8
3.58050899921180754E-9	-9.07611281422092198E-9
3.59050899921180910E-9	1.55683358021732299E-8
3.60050899921180934E-9	-1.73811085577654056E-8
3.61050899921180957E-9	1.01215954436302980E-8
3.62050899921181024E-9	-1.15541125561794766E-8
3.63050899921180958E-9	1.76244343303436013E-8
3.64050899921180982E-9	-1.38869001212181375E-8
3.65050899921181005E-9	9.55072582847525808E-9
3.66050899921181028E-9	-1.52968980456691783E-8
3.67050899921180918E-9	1.65733112056543774E-8
3.68050899921180985E-9	-1.05364336249667589E-8
3.69050899921181141E-9	1.18834367947415553E-8
3.70050899921181120E-9	-1.75856171443177334E-8
3.71050899921181099E-9	1.34316058446779207E-8
3.72050899921181077E-9	-9.71347368917344056E-9
3.73050899921181145E-9	1.52496745133759681E-8
3.74050899921181124E-9	-1.69032055535795633E-8
3.75050899921181013E-9	1.05739896772220621E-8
3.76050899921180992E-9	-1.17681328823150011E-8
3.77050899921181015E-9	1.71187751569324287E-8
3.78050899921181127E-9	-1.39461991863835655E-8
3.79050899921181017E-9	1.00044208799700240E-8
3.80050899921180996E-9	-1.49796733246749314E-8
3.81050899921180886E-9	1.62649168864177218E-8
3.82050899921180909E-9	-1.10335544885660242E-8
3.83050899921180976E-9	1.20020526432292396E-8
3.84050899921180866E-9	-1.69988619210497927E-8
3.85050899921180800E-9	1.35263398890387609E-8
3.86050899921180779E-9	-1.02599520117498666E-8
3.87050899921180802E-9	1.49612185569122325E-8
3.88050899921180736E-9	-1.64782895666488183E-8
3.89050899921180715E-9	1.09785288194916220E-8
3.90050899921180783E-9	-1.19699044848903058E-8
3.91050899921180628E-9	1.66622971398482611E-8
3.92050899921180696E-9	-1.39720051294631675E-8
3.93050899921180630E-9	1.04103358094672149E-8
3.94050899921180653E-9	-1.47275268822400829E-8
3.95050899921180543E-9	1.59830760761407764E-8
3.96050899921180655E-9	-1.14457399840182950E-8
3.97050899921180545E-9	1.21097313070375434E-8
3.98050899921180479E-9	-1.65035941630305749E-8
3.99050899921180591E-9	1.36059237427661217E-8
4.00050899921180481E-9	-1.07256623597247858E-8
4.01050899921180459E-9	1.47047884232956894E-8
4.02050899921180349E-9	-1.61055898723819624E-8
4.03050899921180417E-9	1.13383829873617659E-8
4.04050899921180307E-9	-1.21544310394530930E-8
4.05050899921180196E-9	1.62436209979143231E-8
4.06050899921180353E-9	-1.39732986760889744E-8
4.07050899921180243E-9	1.07754856954762279E-8
4.08050899921180310E-9	-1.45257739417604403E-8
4.09050899921180289E-9	1.57233852462434420E-8
4.10050899921180267E-9	-1.17837396578829612E-8
4.11050899921180246E-9	1.22117775881450985E-8
4.12050899921180225E-9	-1.60860188448951602E-8
4.13050899921180115E-9	1.36688421620978073E-8
4.14050899921180182E-9	-1.11212560547722861E-8
4.15050899921180072E-9	1.44808983129560809E-8
4.16050899921180140E-9	-1.57889109669040861E-8
4.17050899921180029E-9	1.16560311747836587E-8
4.18050899921179919E-9	-1.23195322029330501E-8
4.19050899921179987E-9	1.58833295180550671E-8
4.20050899921180054E-9	-1.39635885068239585E-8
4.21050899921179944E-9	1.11042653021945070E-8
4.22050899921180012E-9	-1.43626088592116763E-8
4.23050899921179901E-9	1.54834862326723899E-8
4.24050899921179969E-9	-1.20625038544529972E-8
4.25050899921179859E-9	1.23107737749764112E-8
4.26050899921179926E-9	-1.57333978772105754E-8
4.27050899921179816E-9	1.37151064744052720E-8
4.28050899921179884E-9	-1.14570590979679965E-8
4.29050899921179596E-9	1.42886491370927704E-8
4.30050899921179752E-9	-1.55018052840870402E-8
4.31050899921179731E-9	1.19339142144195431E-8
4.32050899921179710E-9	-1.24650356536620843E-8
4.33050899921179688E-9	1.55558912324493992E-8
4.34050899921179578E-9	-1.39475182255461805E-8
4.35050899921179646E-9	1.13995751324242800E-8
4.36050899921179624E-9	-1.42288942670215679E-8
4.37050899921179514E-9	1.52622431244742174E-8
4.38050899921179582E-9	-1.22941172898579998E-8
4.39050899921179472E-9	1.24074717419189251E-8
4.40050899921179539E-9	-1.54345259619721920E-8
4.41050899921179429E-9	1.37458788870307780E-8
4.42050899921179496E-9	-1.17469418293232453E-8
4.43050899921179564E-9	1.41263912202059183E-8
4.44050899921179365E-9	-1.52603622484348378E-8
4.45050899921179433E-9	1.21747370837482016E-8
4.46050899921179322E-9	-1.25920635813943482E-8
4.47050899921179390E-9	1.52666212327952788E-8
4.48050899921179457E-9	-1.39287723372946948E-8
4.49050899921179258E-9	1.16635890932498287E-8
4.50050899921179326E-9	-1.41177812674992476E-8
4.51050899921179305E-9	1.50591254255012785E-8
4.52050899921179195E-9	-1.24880986254947279E-8
4.53050899921179173E-9	1.24993417362654657E-8
4.54050899921179152E-9	-1.51799037913638335E-8
4.55050899921179131E-9	1.37630653238624334E-8
4.56050899921179109E-9	-1.19859741246456553E-8
4.57050899921179088E-9	1.39911554360963253E-8
4.58050899921179067E-9	-1.50519153078934176E-8
4.59050899921178956E-9	1.23815388245462232E-8
4.60050899921179113E-9	-1.27024573673092744E-8
4.61050899921179003E-9	1.50128504899952375E-8
4.62050899921179070E-9	-1.39093677314640085E-8
4.63050899921178871E-9	1.18982362777914519E-8
4.64050899921178939E-9	-1.40242725254812228E-8
4.65050899921178917E-9	1.48737932522520655E-8
4.66050899921178896E-9	-1.26523869540684064E-8
4.67050899921178786E-9	1.25920781971922491E-8
4.68050899921178853E-9	-1.49617092675764529E-8
4.69050899921178832E-9	1.37689511968345868E-8
4.70050899921178900E-9	-1.21944407677114830E-8
4.71050899921178789E-9	1.38798708407910310E-8
4.72050899921178679E-9	-1.48713882289360799E-8
4.73050899921178747E-9	1.25576227777336458E-8
4.74050899921178726E-9	-1.27983453217245224E-8
4.75050899921178704E-9	1.47916525511229668E-8
4.76050899921178683E-9	-1.38902314379036329E-8
4.77050899921178662E-9	1.21031103638648929E-8
4.78050899921178551E-9	-1.39447869690519055E-8
4.79050899921178530E-9	1.47036356619787023E-8
4.80050899921178598E-9	-1.27908285843367819E-8
4.81050899921178665E-9	1.26781106518380260E-8
4.82050899921178555E-9	-1.47736386229699823E-8
4.83050899921178445E-9	1.37659067988256356E-8
4.84050899921178424E-9	-1.23737699784677968E-8
4.85050899921178313E-9	1.37892176428954460E-8
4.86050899921178292E-9	-1.47143142754149414E-8
4.87050899921178360E-9	1.27064260604911938E-8
4.88050899921178427E-9	-1.28818505397395366E-8
4.89050899921178317E-9	1.45999218617905968E-8
4.90050899921178384E-9	-1.38719811810396010E-8
4.91050899921178274E-9	1.22873040078781171E-8
4.92050899921178342E-9	-1.38767757234698919E-8
4.93050899921178321E-9	1.45546808757671808E-8
4.94050899921178210E-9	-1.29094329523719686E-8
4.95050899921178278E-9	1.27587282072603481E-8
4.96050899921178079E-9	-1.46106832036979273E-8
4.97050899921178146E-9	1.37561744913449413E-8
4.98050899921178125E-9	-1.25287056667670083E-8
4.99050899921178015E-9	1.37159461247925130E-8
5.00050899921177994E-9	-1.45769090645764354E-8
5.01050899921177972E-9	1.28313717932892146E-8
5.02050899921178040E-9	-1.29549111406298567E-8
5.03050899921178019E-9	1.44336628693150182E-8
5.04050899921177997E-9	-1.38535521011671192E-8
5.05050899921177887E-9	1.24459527785606006E-8
5.06050899921178043E-9	-1.38184053572241150E-8
5.07050899921177844E-9	1.44194903267912822E-8
5.08050899921177912E-9	-1.30108532004044175E-8
5.09050899921177891E-9	1.28332691215533368E-8
5.10050899921177958E-9	-1.44688903109045608E-8
5.11050899921177759E-9	1.37417369897178232E-8
5.12050899921177738E-9	-1.26630568180878500E-8
5.13050899921177805E-9	1.36570406533941591E-8
5.14050899921177784E-9	-1.44571111331275737E-8
5.15050899921177674E-9	1.29357404180866387E-8
5.16050899921177564E-9	-1.30198749331602981E-8
5.17050899921177720E-9	1.42922130585629104E-8
5.18050899921177610E-9	-1.38357763811049916E-8
5.19050899921177589E-9	1.25836483130155186E-8
5.20050899921177567E-9	-1.37683146226140551E-8
5.21050899921177457E-9	1.42992498847199667E-8
5.22050899921177525E-9	-1.30975947545174076E-8
5.23050899921177592E-9	1.29013525402668261E-8
5.24050899921177482E-9	-1.43451340385595838E-8
5.25050899921177638E-9	1.37242498347195618E-8
5.26050899921177439E-9	-1.27798659784979396E-8
5.27050899921177418E-9	1.36098107310631566E-8
5.28050899921177486E-9	-1.43492383415943880E-8
5.29050899921177376E-9	1.30225700142666900E-8
5.30050899921177265E-9	-1.30760644581549279E-8
5.31050899921177333E-9	1.41701273388857518E-8
5.32050899921177400E-9	-1.38181332871594198E-8
5.33050899921177113E-9	1.27026395095012878E-8
5.34050899921177358E-9	-1.37254402712576851E-8
5.35050899921177159E-9	1.41927876466118374E-8
5.36050899921177226E-9	-1.31716452253552685E-8
5.37050899921177205E-9	1.29628693810211892E-8
5.38050899921177006E-9	-1.42372798174620918E-8
5.39050899921177162E-9	1.37050268022886024E-8
5.40050899921177052E-9	-1.28821643766396665E-8
5.41050899921177031E-9	1.35719651597404600E-8
5.42050899921177098E-9	-1.42544422404824345E-8
5.43050899921177077E-9	1.30945934240866091E-8
5.44050899921176967E-9	-1.31266123814403501E-8
5.45050899921176946E-9	1.40654655331565337E-8
5.46050899921176836E-9	-1.38004961361484679E-8
5.47050899921176992E-9	1.28051089416678288E-8
5.48050899921176971E-9	-1.36888994377360351E-8
5.49050899921176772E-9	1.40988440330209563E-8
5.50050899921176928E-9	-1.32346316377842399E-8
