time	Vo_sch_ideal
2.00332270555932190E-9	-7.36737029609338556E-7
2.01332270555932258E-9	7.48300975668346968E-7
2.02332270555932237E-9	-7.04789458549986136E-7
2.03332270555932304E-9	7.10311986112420790E-7
2.04332270555932283E-9	-7.46381131122578800E-7
2.05332270555932261E-9	7.25120041785319192E-7
2.06332270555932329E-9	-7.04282114538574699E-7
2.07332270555932352E-9	7.36329352961887018E-7
2.08332270555932331E-9	-7.39858291018393111E-7
2.09332270555932354E-9	7.03470488238080360E-7
2.10332270555932377E-9	-7.18066642261830790E-7
2.11332270555932444E-9	7.50552487329801377E-7
2.12332270555932379E-9	-7.21207242487780320E-7
2.13332270555932446E-9	6.97202431644254350E-7
2.14332270555932469E-9	-7.34853218190746915E-7
2.15332270555932492E-9	7.44411384389476183E-7
2.16332270555932560E-9	-7.05714926984992452E-7
2.17332270555932494E-9	7.10601670444697397E-7
2.18332270555932562E-9	-7.43549395136897662E-7
2.19332270555932540E-9	7.25249332036179517E-7
2.20332270555932652E-9	-7.05155055634459682E-7
2.21332270555932586E-9	7.32503759806967203E-7
2.22332270555932610E-9	-7.37635876508783817E-7
2.23332270555932633E-9	7.06629601928574047E-7
2.24332270555932567E-9	-7.17665498808747859E-7
2.25332270555932679E-9	7.45280783095127486E-7
2.26332270555932613E-9	-7.20976662011988445E-7
2.27332270555932681E-9	7.00695390645953875E-7
2.28332270555932704E-9	-7.33088371463670452E-7
2.29332270555932682E-9	7.40987283267372021E-7
2.30332270555932794E-9	-7.06979900607465517E-7
2.31332270555932773E-9	7.11416348161117718E-7
2.32332270555932752E-9	-7.41119965969998962E-7
2.33332270555932819E-9	7.25144391613715467E-7
2.34332270555932798E-9	-7.06171926011576190E-7
2.35332270555932777E-9	7.29791520138423166E-7
2.36332270555932800E-9	-7.35964750456405703E-7
2.37332270555932867E-9	7.09237738063843270E-7
2.38332270555932935E-9	-7.17326874144322701E-7
2.39332270555932869E-9	7.41055827597046690E-7
2.40332270555932936E-9	-7.21152604162226218E-7
2.41332270555932871E-9	7.03819145699367521E-7
2.42332270555932894E-9	-7.31419752181496641E-7
2.43332270555932917E-9	7.38024820526061731E-7
2.44332270555933029E-9	-7.08442456748950455E-7
2.45332270555933052E-9	7.12468766471442549E-7
2.46332270555933031E-9	-7.38932900358696987E-7
2.47332270555933009E-9	7.24876813970858880E-7
2.48332270555933077E-9	-7.07299931837948570E-7
2.49332270555933055E-9	7.27878569075727100E-7
2.50332270555933034E-9	-7.34600154874222078E-7
2.51332270555933102E-9	7.11331521983411985E-7
2.52332270555933125E-9	-7.17075385146065791E-7
2.53332270555933103E-9	7.37682698294010120E-7
2.54332270555933082E-9	-7.21520052013739033E-7
2.55332270555933150E-9	7.06506414872105459E-7
2.56332270555933217E-9	-7.29851045786931696E-7
2.57332270555933196E-9	7.35494037231507569E-7
2.58332270555933219E-9	-7.09975298507175268E-7
2.59332270555933242E-9	7.13564024308735512E-7
2.60332270555933309E-9	-7.36904302356051222E-7
2.61332270555933155E-9	7.24511166983094501E-7
2.62332270555933356E-9	-7.08492471477500807E-7
2.63332270555933290E-9	7.26515329543008015E-7
2.64332270555933269E-9	-7.33388614093374436E-7
2.65332270555933292E-9	7.12977321955671428E-7
2.66332270555933359E-9	-7.16920316654567991E-7
2.67332270555933382E-9	7.34983003509514088E-7
2.68332270555933317E-9	-7.21929565935146034E-7
2.69332270555933384E-9	7.08750536736941861E-7
2.70332270555933452E-9	-7.28396944116910738E-7
2.71332270555933430E-9	7.33349617154457079E-7
2.72332270555933409E-9	-7.11477032620946481E-7
2.73332270555933476E-9	7.14583009575538597E-7
2.74332270555933455E-9	-7.34999388266643994E-7
2.75332270555933523E-9	7.24099661299697317E-7
2.76332270555933501E-9	-7.09700685435296563E-7
2.77332270555933524E-9	7.25514291274136625E-7
2.78332270555933547E-9	-7.32244889110127417E-7
2.79332270555933571E-9	7.14252987823146501E-7
2.80332270555933638E-9	-7.16858879724972198E-7
2.81332270555933572E-9	7.32803465203137350E-7
2.82332270555933640E-9	-7.22287896927833728E-7
2.83332270555933707E-9	7.10583193148383963E-7
2.84332270555933642E-9	-7.27072725349745141E-7
2.85332270555933620E-9	7.31538976747876646E-7
2.86332270555933732E-9	-7.12875062384361335E-7
2.87332270555933755E-9	7.15463715219262664E-7
2.88332270555933734E-9	-7.33211130658473031E-7
2.89332270555933757E-9	7.23680020560275583E-7
2.90332270555933691E-9	-7.10880251434697374E-7
2.91332270555933803E-9	7.24741726145971477E-7
2.92332270555933871E-9	-7.31130362604929829E-7
2.93332270555933805E-9	7.15235056932554070E-7
2.94332270555933828E-9	-7.16879499112658181E-7
2.95332270555933851E-9	7.31018497903350273E-7
2.96332270555933919E-9	-7.22557457088408484E-7
2.97332270555933853E-9	7.12056298676246158E-7
2.98332270555933876E-9	-7.25888421777815473E-7
2.99332270555933810E-9	7.30008229239847406E-7
3.00332270555933922E-9	-7.14123688802681933E-7
3.01332270555933990E-9	7.16183828139755718E-7
3.02332270555933968E-9	-7.31545056734116450E-7
3.03332270555933992E-9	7.23276010089856669E-7
3.04332270555934103E-9	-7.11994991684235945E-7
3.05332270555934082E-9	7.24107243161071246E-7
3.06332270555934105E-9	-7.30035211233244752E-7
3.07332270555933995E-9	7.15991146654922783E-7
3.08332270555934063E-9	-7.16965094615466203E-7
3.09332270555934219E-9	7.29529177706002940E-7
3.10332270555934198E-9	-7.22684553712769073E-7
3.11332270555934176E-9	7.13228765739949999E-7
3.12332270555934155E-9	-7.24846546313970208E-7
3.13332270555934134E-9	7.28706338981954893E-7
3.14332270555934157E-9	-7.15199799469731445E-7
3.15332270555934180E-9	7.16746194359156785E-7
3.16332270555934247E-9	-7.30009547517292834E-7
3.17332270555934226E-9	7.22899659702462571E-7
3.18332270555934294E-9	-7.13018309584435350E-7
3.19332270555934272E-9	7.23553351924367671E-7
3.20332270555934207E-9	-7.28965041114395262E-7
3.21332270555934318E-9	7.16576518407647889E-7
3.22332270555934297E-9	-7.17096105762234792E-7
3.23332270555934320E-9	7.28260252779252149E-7
3.24332270555934343E-9	-7.22707115469762407E-7
3.25332270555934411E-9	7.14157828315493681E-7
3.26332270555934389E-9	-7.23942207973696306E-7
3.27332270555934368E-9	7.27587726166806004E-7
3.28332270555934436E-9	-7.16097680256916469E-7
3.29332270555934414E-9	7.17167646525519942E-7
3.30332270555934437E-9	-7.28610466784682131E-7
3.31332270555934505E-9	7.22554238157482587E-7
3.32332270555934528E-9	-7.13933156477635400E-7
3.33332270555934596E-9	7.23046142402645842E-7
3.34332270555934574E-9	-7.27931707420911778E-7
3.35332270555934642E-9	7.17033568319291703E-7
3.36332270555934532E-9	-7.17253000993511414E-7
3.37332270555934510E-9	7.27156290605542033E-7
3.38332270555934489E-9	-7.22627364560550944E-7
3.39332270555934556E-9	7.14894126686088516E-7
3.40332270555934624E-9	-7.23164587182836804E-7
3.41332270555934691E-9	7.26613607587010257E-7
3.42332270555934626E-9	-7.16823910993663826E-7
3.43332270555934693E-9	7.17471059014341606E-7
3.44332270555934628E-9	-7.27348883773820543E-7
3.45332270555934695E-9	7.22237278732792198E-7
3.46332270555934629E-9	-7.14731068858586127E-7
3.47332270555934741E-9	7.22567756900924252E-7
3.48332270555934720E-9	-7.26947610894641105E-7
3.49332270555934787E-9	7.17393101867008554E-7
3.50332270555934855E-9	-7.17418122270055747E-7
3.51332270555934745E-9	7.26177666711353087E-7
3.52332270555934812E-9	-7.22464743475384363E-7
3.53332270555934880E-9	7.15479580815489236E-7
3.54332270555934814E-9	-7.22498958195599617E-7
3.55332270555934793E-9	7.25752353543639828E-7
3.56332270555934860E-9	-7.17392870335071287E-7
3.57332270555934972E-9	7.17680155115085050E-7
3.58332270555934951E-9	-7.26220776241236621E-7
3.59332270555934929E-9	7.21943205528604537E-7
3.60332270555934997E-9	-7.15410681307920981E-7
3.61332270555934976E-9	7.22110202823349390E-7
3.62332270555935043E-9	-7.26022618136689957E-7
3.63332270555934977E-9	7.17676467842751720E-7
3.64332270555935089E-9	-7.17576826278392144E-7
3.65332270555935068E-9	7.25296813389951822E-7
3.66332270555935136E-9	-7.22239729414600973E-7
3.67332270555935114E-9	7.15947139791491338E-7
3.68332270555935093E-9	-7.21928714400774041E-7
3.69332270555935160E-9	7.24979147427379811E-7
3.70332270555935228E-9	-7.17828315166329389E-7
3.71332270555935162E-9	7.17816481637077075E-7
3.72332270555935141E-9	-7.25217842880378427E-7
3.73332270555935208E-9	7.21665355155491284E-7
3.74332270555935143E-9	-7.15976036275701766E-7
3.75332270555935210E-9	7.21671276774482884E-7
3.76332270555935100E-9	-7.25162809904149874E-7
3.77332270555935034E-9	7.17897908968633391E-7
3.78332270555935102E-9	-7.17717991449662485E-7
3.79332270555934947E-9	7.24494957106407433E-7
3.80332270555935015E-9	-7.21971199364339000E-7
3.81332270555934949E-9	7.16321641114567420E-7
3.82332270555935061E-9	-7.21437076134791511E-7
3.83332270555934951E-9	7.24275203399100764E-7
3.84332270555934885E-9	-7.18134555814011577E-7
3.85332270555934908E-9	7.17897964137736988E-7
3.86332270555934931E-9	-7.24328794566742928E-7
3.87332270555934821E-9	7.21397354552451198E-7
3.88332270555934711E-9	-7.16434921111079337E-7
3.89332270555934823E-9	7.21251467170998506E-7
3.90332270555934713E-9	-7.24370388408151200E-7
3.91332270555934736E-9	7.18066731781690226E-7
3.92332270555934670E-9	-7.17834021369692099E-7
3.93332270555934649E-9	7.23759441258596947E-7
3.94332270555934628E-9	-7.21680149252222769E-7
3.95332270555934562E-9	7.16621203508934812E-7
3.96332270555934629E-9	-7.21008342164499538E-7
3.97332270555934652E-9	7.23626758614361698E-7
3.98332270555934542E-9	-7.18346746605771269E-7
3.99332270555934432E-9	7.17938522407857782E-7
4.00332270555934500E-9	-7.23540709360993795E-7
4.01332270555934389E-9	7.21133918830311327E-7
4.02332270555934546E-9	-7.16797380606088108E-7
4.03332270555934436E-9	7.20852092973391301E-7
4.04332270555934326E-9	-7.23644226959266668E-7
4.05332270555934393E-9	7.18189091093446397E-7
4.06332270555934194E-9	-7.17920495844477102E-7
4.07332270555934350E-9	7.23074026955946003E-7
4.08332270555934151E-9	-7.21363820347058748E-7
4.09332270555934308E-9	7.16858756171959932E-7
4.10332270555934286E-9	-7.20628669097337582E-7
4.11332270555934265E-9	7.23024007380415057E-7
4.12332270555934155E-9	-7.18477521392434593E-7
4.13332270555934223E-9	7.17948334146909239E-7
4.14332270555934112E-9	-7.22840220015294577E-7
4.15332270555934180E-9	7.20871194010452143E-7
4.16332270555934070E-9	-7.17074493884486230E-7
4.17332270555934048E-9	7.20474233781492046E-7
4.18332270555934205E-9	-7.22992184879623956E-7
4.19332270555934095E-9	7.18269330577842169E-7
4.20332270555933984E-9	-7.17975622894701537E-7
4.21332270555933874E-9	7.22455417334342265E-7
4.22332270555934031E-9	-7.21046598369057179E-7
4.23332270555934009E-9	7.17043461343059008E-7
4.24332270555933899E-9	-7.20286436558361221E-7
4.25332270555933789E-9	7.22460092180413760E-7
4.26332270555933945E-9	-7.18542461963626256E-7
4.27332270555933746E-9	7.17934425934336762E-7
4.28332270555933814E-9	-7.22214417697542022E-7
4.29332270555933793E-9	7.20606770351310733E-7
4.30332270555933860E-9	-7.17277436967534143E-7
4.31332270555933839E-9	7.20118127066423419E-7
4.32332270555933729E-9	-7.22374569445802361E-7
4.33332270555933707E-9	7.18310897663839221E-7
4.34332270555933775E-9	-7.17999612100698759E-7
4.35332270555933665E-9	7.21876060501601824E-7
4.36332270555933555E-9	-7.20729632482875360E-7
4.37332270555933622E-9	7.17181913434730678E-7
4.38332270555933601E-9	-7.19972301265647285E-7
4.39332270555933668E-9	7.21930233246208708E-7
4.40332270555933469E-9	-7.18554673455094672E-7
4.41332270555933626E-9	7.17901387626003462E-7
4.42332270555933516E-9	-7.21651462530474319E-7
4.43332270555933494E-9	7.20339502739840576E-7
4.44332270555933384E-9	-7.17422606819704001E-7
4.45332270555933274E-9	7.19783547300468207E-7
4.46332270555933519E-9	-7.21819737294487851E-7
4.47332270555933409E-9	7.18316903117503536E-7
4.48332270555933299E-9	-7.17994060923703969E-7
4.49332270555933366E-9	7.21339579621376625E-7
4.50332270555933434E-9	-7.20416791347644647E-7
4.51332270555933235E-9	7.17279057493047745E-7
4.52332270555933302E-9	-7.19679026921483445E-7
4.53332270555933281E-9	7.21431015801053377E-7
4.54332270555933260E-9	-7.18524846415330920E-7
4.55332270555933150E-9	7.17847804699455772E-7
4.56332270555933039E-9	-7.21140914314813308E-7
4.57332270555933196E-9	7.20069223738118769E-7
4.58332270555933086E-9	-7.17502345226092508E-7
4.59332270555933064E-9	7.19468891357160345E-7
4.60332270555933043E-9	-7.21309893671970404E-7
4.61332270555932933E-9	7.18290414042743652E-7
4.62332270555933089E-9	-7.17961418356387160E-7
4.63332270555932979E-9	7.20842305314676768E-7
4.64332270555933047E-9	-7.20110166530112217E-7
4.65332270555932936E-9	7.17338853585197445E-7
4.66332270555932915E-9	-7.19401199081527487E-7
4.67332270555932983E-9	7.20959858253420194E-7
4.68332270555932872E-9	-7.18461757752181018E-7
4.69332270555932762E-9	7.17788119785211531E-7
4.70332270555932919E-9	-7.20673853722284097E-7
4.71332270555932809E-9	7.19796439011369316E-7
4.72332270555932698E-9	-7.17542468977394776E-7
4.73332270555932766E-9	7.19172380594105487E-7
4.74332270555932745E-9	-7.20838945004508425E-7
4.75332270555932723E-9	7.18234556551842829E-7
4.76332270555932613E-9	-7.17904546817750777E-7
4.77332270555932681E-9	7.20380682462191402E-7
4.78332270555932659E-9	-7.19810598288477710E-7
4.79332270555932549E-9	7.17364709481493890E-7
4.80332270555932528E-9	-7.19134883167287420E-7
4.81332270555932507E-9	7.20511411250861222E-7
4.82332270555932574E-9	-7.18371270674430917E-7
4.83332270555932553E-9	7.17710572018154469E-7
4.84332270555932443E-9	-7.20242845391699760E-7
4.85332270555932599E-9	7.19522044865302579E-7
4.86332270555932489E-9	-7.17544482360908820E-7
4.87332270555932467E-9	7.18891789207907372E-7
4.88332270555932269E-9	-7.20401300127548971E-7
4.89332270555932336E-9	7.18152509213458412E-7
4.90332270555932404E-9	-7.17826400505221418E-7
4.91332270555932293E-9	7.19951203845158894E-7
4.92332270555932361E-9	-7.19519085118850654E-7
4.93332270555932251E-9	7.17359742061454675E-7
4.94332270555932318E-9	-7.18877289423965493E-7
4.95332270555932119E-9	7.20093425818889799E-7
4.96332270555932187E-9	-7.18259306537144315E-7
4.97332270555932165E-9	7.17620064315748429E-7
4.98332270555932322E-9	-7.19841803112893075E-7
4.99332270555932123E-9	7.19247095911482059E-7
5.00332270555932013E-9	-7.17514492742980980E-7
5.01332270555932080E-9	7.18624755935928938E-7
5.02332270555931970E-9	-7.19992015035323263E-7
5.03332270555931949E-9	7.18047434000994667E-7
5.04332270555932105E-9	-7.17729804083792722E-7
5.05332270555931995E-9	7.19549705013348273E-7
5.06332270555931885E-9	-7.19232291314345051E-7
5.07332270555931863E-9	7.17326907843278683E-7
5.08332270555931842E-9	-7.18626469044118554E-7
5.09332270555931821E-9	7.19694397767030569E-7
5.10332270555931888E-9	-7.18129538871425233E-7
5.11332270555931778E-9	7.17517125292504154E-7
5.12332270555931757E-9	-7.19465806185157319E-7
5.13332270555931736E-9	7.18972635695224760E-7
5.14332270555931803E-9	-7.17457551522223724E-7
5.15332270555931782E-9	7.18368958504762567E-7
5.16332270555931583E-9	-7.19608346827681356E-7
5.17332270555931650E-9	7.17922391128032444E-7
5.18332270555931629E-9	-7.17618620868844026E-7
5.19332270555931697E-9	7.19174984933760264E-7
5.20332270555931409E-9	-7.18952457810990708E-7
5.21332270555931565E-9	7.17269051431534876E-7
5.22332270555931455E-9	-7.18381062779044921E-7
5.23332270555931522E-9	7.19315723200003720E-7
5.24332270555931501E-9	-7.17984992652225795E-7
5.25332270555931569E-9	7.17402293098074750E-7
5.26332270555931458E-9	-7.19110898420484723E-7
5.27332270555931437E-9	7.18699584351076926E-7
5.28332270555931327E-9	-7.17377797507255544E-7
5.29332270555931395E-9	7.18122119780981549E-7
5.30332270555931462E-9	-7.19242192543502590E-7
5.31332270555931174E-9	7.17780257474077121E-7
5.32332270555931331E-9	-7.17491201474665097E-7
5.33332270555931309E-9	7.18821725909408826E-7
5.34332270555931288E-9	-7.18677901566001065E-7
5.35332270555931267E-9	7.17188904782136039E-7
5.36332270555931245E-9	-7.18140105693606579E-7
5.37332270555931224E-9	7.18955578442943555E-7
5.38332270555931203E-9	-7.17828018104228427E-7
5.39332270555931004E-9	7.17276179501696021E-7
5.40332270555931160E-9	-7.18773897695974284E-7
5.41332270555931139E-9	7.18428679320567376E-7
5.42332270555930940E-9	-7.17279328443826181E-7
5.43332270555931007E-9	7.17882672783122722E-7
5.44332270555930897E-9	-7.18895097933773641E-7
5.45332270555930876E-9	7.17623664717443610E-7
5.46332270555931032E-9	-7.17353350016633140E-7
5.47332270555930922E-9	7.18487688212032971E-7
5.48332270555930812E-9	-7.18407944814407529E-7
5.49332270555931057E-9	7.17089061840171738E-7
5.50332270555930947E-9	-7.17902883262007663E-7
5.51332270555930926E-9	7.18612157650460937E-7
5.52332270555930815E-9	-7.17660475120207586E-7
